CellID,initial_size_spliced,initial_size_unspliced,initial_size,n_counts,velocity_self_transition,louvain,S_score,G2M_score,phase,clusters_gradients,velocity_length,velocity_confidence,velocity_confidence_transition,root_cells,end_points,velocity_pseudotime
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_O05.out.bam,1257117,247545,1257117.0,946429.75,0.73207074,0,0.0,0.0,S,S_score,540.57,0.6294910907745361,0.15840283,2.5952517867343082e-05,0.5726713268859405,0.9963371753692627
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_4_P05.out.bam,324476,50024,324476.0,945791.5,0.865887,0,0.0,0.0,S,S_score,322.84,0.6638563871383667,0.08952663,2.130901487856733e-05,0.8688380998084966,0.8237241506576538
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_A02.out.bam,412357,32591,412357.0,963897.75,0.7239085,0,0.0,0.0,S,S_score,329.58,0.5623309016227722,0.2561191,8.259237092665315e-05,0.9241902514876111,0.9064189791679382
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_A04.out.bam,5790619,317663,5790619.0,957487.25,0.051532328,1,0.0,0.0,S,S_score,763.55,0.980767548084259,0.9044236,0.25351023203222134,0.10065626666815768,0.08006292581558228
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_A06.out.bam,376233,20458,376233.0,1006886.56,0.027522922,1,0.0,0.0,S,S_score,963.27,0.9474727511405945,0.9705943,0.44990967281293603,0.1460629801402746,0.2689063251018524
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_B01.out.bam,3714132,437978,3714132.0,969136.8,0.74234974,1,0.0,0.0,S,S_score,226.23,0.18144837021827698,-0.006646941,0.6523774597302799,0.3848320560783973,0.27733302116394043
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_B03.out.bam,144932,10406,144932.0,968712.3,0.7561364,0,-2.3512332439422607,0.0,G2M,S_score,418.16,0.58420729637146,0.2379208,3.009115494373522e-05,0.7229090542201558,0.9788335561752319
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_B05.out.bam,419081,33042,419081.0,964259.4,0.6753131,0,0.0,0.0,S,S_score,417.84,0.4686039686203003,0.23350787,0.003860954928647065,0.9585889403138486,0.7086479067802429
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_B06.out.bam,267139,11668,267139.0,980607.7,0.3845896,0,0.0,-4.250954627990723,S,S_score,424.78,0.4847885072231293,0.5941725,0.010285385007512008,0.8727073305166083,0.8368138670921326
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_C02.out.bam,272180,25716,272180.0,957917.25,0.7859278,0,0.0,0.0,S,S_score,661.24,0.37153252959251404,0.16731256,0.049771062624415725,0.7284849558087871,0.9543894529342651
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_C03.out.bam,1903605,147549,1903605.0,936282.0,0.5807724,0,-3.4964041709899902,0.0,G2M,S_score,456.45,0.4290860891342163,0.39717132,0.043532107250506505,0.8357886862734476,0.9717533588409424
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_C06.out.bam,189978,11407,189978.0,925892.5,0.7461519,0,-3.4854674339294434,2.521174669265747,G2M,G2M_score,457.67,0.39637425541877747,0.1925203,0.0009862040877458612,0.8886244718603038,0.8908877372741699
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_D02.out.bam,757483,106704,757483.0,988976.0,0.79572815,0,0.0,0.0,S,S_score,614.09,0.6591790914535522,0.14290763,1.0462901350732488e-05,0.6110379825164469,0.9936479330062866
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_D03.out.bam,959895,97793,959895.0,937964.6,0.7994074,0,0.0,0.0,S,S_score,397.14,0.6793140172958374,0.15590778,1.2747475069742197e-05,0.9100172203891028,0.9673591256141663
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_D04.out.bam,819651,64099,819651.0,959759.75,0.7738827,0,0.0,-6.164915561676025,S,S_score,406.24,0.6086134910583496,0.17958997,4.227123114049087e-05,0.9054806418176119,0.9378957748413086
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_D05.out.bam,666893,81622,666893.0,953037.06,0.71765494,0,0.0,0.0,S,S_score,507.44,0.7040036916732788,0.2575259,4.504456568626032e-05,0.7804619784317137,0.940777599811554
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_D06.out.bam,124422,11169,124422.0,987612.7,0.70321965,0,0.0,0.0,S,S_score,515.5,0.5598527789115906,0.24110706,0.003845511716574258,0.7445434362799709,0.880272626876831
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_E02.out.bam,177010,30826,177010.0,945083.56,0.79822505,0,-3.701404571533203,-4.913368225097656,G1,S_score,350.54,0.6916874051094055,0.1803979,1.2183690880647029e-05,0.8250915022223857,0.9041182398796082
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_F01.out.bam,3101254,166297,3101254.0,926708.06,0.20076698,1,-3.1955342292785645,0.0,G2M,S_score,416.4,0.23741267621517181,0.79688174,0.4032759533563685,0.5004229910301531,0.506766676902771
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_F02.out.bam,706161,72742,706161.0,967602.8,0.53801835,0,0.0,0.0,S,S_score,382.13,0.5283527374267578,0.4068879,0.012492046213845332,0.906471916018515,0.8418041467666626
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_F03.out.bam,1297918,176718,1297918.0,875873.6,0.54313123,0,-0.30419713258743286,0.0,G2M,S_score,488.89,0.5873164534568787,0.36385798,9.476624590899714e-05,0.927470380637332,0.9719674587249756
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_F05.out.bam,1768356,204419,1768356.0,987058.0,0.09543276,1,0.0,0.0,S,S_score,862.17,0.7228518128395081,0.8718663,0.5678054072707267,0.328315063793509,0.4401990473270416
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_F06.out.bam,6011560,202474,6011560.0,967741.2,0.59054375,2,0.5267500877380371,6.24142861366272,G2M,G2M_score,89.42,0.39001011848449707,0.35467386,0.23699834334970948,0.4986224598160545,0.03289376199245453
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_G01.out.bam,3249702,311244,3249702.0,917953.25,0.6346467,1,0.0,0.0,S,S_score,377.53,0.16029910743236542,0.22505134,0.593164384163132,0.41008297418881323,0.5748412013053894
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_G04.out.bam,962506,101880,962506.0,962721.56,0.7720295,0,0.0,0.0,S,S_score,505.49,0.5518505573272705,0.18096182,4.467941362033886e-06,0.79779237404922,0.998440146446228
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_G05.out.bam,1010840,105378,1010840.0,953041.8,0.7519381,0,0.0,0.0,S,S_score,548.03,0.5622785091400146,0.20479871,8.930425106088971e-05,1.0,0.9812269806861877
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_H01.out.bam,277526,28285,277526.0,976367.8,0.724056,0,-3.770820140838623,0.0,G2M,S_score,413.83,0.48823878169059753,0.24415445,0.00036086709089359735,0.8760551023864456,0.7919432520866394
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_H02.out.bam,2096742,488500,2096742.0,934747.5,0.0007118583,1,0.0,-6.763553619384766,S,S_score,1166.68,0.9702439904212952,0.98907185,0.7190834411433213,0.2136381107928092,0.2269674688577652
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_H04.out.bam,1419518,178130,1419518.0,938111.5,0.74427956,0,0.0,0.0,S,S_score,525.65,0.5476394891738892,0.21098544,4.54466662805639e-05,0.9593681807532658,0.9977959990501404
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_H05.out.bam,819254,145925,819254.0,947506.25,0.6819877,0,-3.6294405460357666,0.0,G2M,S_score,413.27,0.4652811586856842,0.27294263,3.924883898721208e-05,0.9471395918793913,0.8121852874755859
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_H06.out.bam,179066,41982,179066.0,941504.5,0.3317119,0,0.0,0.0,S,S_score,505.38,0.457385390996933,0.63350725,0.04351066877459443,1.0,0.8971249461174011
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_I01.out.bam,207901,21743,207901.0,985282.0,0.7521659,0,0.0,0.0,S,S_score,426.82,0.613152265548706,0.15865323,1.8310408968349057e-05,0.857470473195838,0.792595386505127
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_I04.out.bam,257829,40183,257829.0,950421.56,0.7175938,0,0.0,0.0,S,S_score,401.98,0.4970140755176544,0.21177247,4.4648422489469154e-05,0.887051658000725,0.9901450276374817
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_I05.out.bam,218383,26819,218383.0,974902.44,0.7594639,0,0.0,0.0,S,S_score,535.01,0.6340842247009277,0.15072155,2.1232853026414847e-05,0.7000511988078071,0.9968911409378052
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_I06.out.bam,728466,81057,728466.0,964552.2,0.8078306,0,0.0,0.0,S,S_score,476.83,0.6943079233169556,0.14179146,0.00012440465996616803,0.6796769897293338,0.9818084239959717
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_J01.out.bam,401837,47850,401837.0,948205.44,0.82338583,0,0.0,0.0,S,S_score,564.03,0.5989423394203186,0.133165,2.575096052835933e-05,0.7849499211676302,0.9947629570960999
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_J03.out.bam,198631,26374,198631.0,959417.94,0.7301216,0,0.0,0.0,S,S_score,608.83,0.6988517642021179,0.23341113,0.0001252942955813643,0.6466747670591838,0.9916177988052368
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_J05.out.bam,3904827,339394,3904827.0,942690.7,0.033573747,1,0.0,-3.505277395248413,S,S_score,630.79,0.5142605304718018,0.9418709,0.6325416844720685,0.4071162163643533,0.32944342494010925
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_J06.out.bam,339244,27084,339244.0,940636.7,0.80398625,0,0.0,0.0,S,S_score,429.74,0.6900576949119568,0.14663504,6.338500845907412e-06,0.700520011299506,0.8893558382987976
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_K02.out.bam,769916,201321,769916.0,941570.1,0.75874,0,0.0,0.0,S,S_score,387.63,0.28008371591567993,0.17741038,1.4767727679678124e-05,0.7389153479686088,0.9936908483505249
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_K03.out.bam,550419,98570,550419.0,940464.56,0.8205774,0,0.0,0.0,S,S_score,534.85,0.6127333045005798,0.1455357,4.0819248652468485e-05,0.694940225181886,0.9136472344398499
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_K04.out.bam,1866812,220507,1866812.0,900677.75,0.70016086,0,0.0,0.0,S,S_score,422.68,0.42308682203292847,0.2286221,8.303371958757391e-05,1.0,0.9015684127807617
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_K05.out.bam,200053,17110,200053.0,948213.6,0.71945775,0,0.0,0.0,S,S_score,297.58,0.6542539000511169,0.25091243,1.5485378688535165e-05,0.906171006103818,0.967967689037323
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_K06.out.bam,1003236,94257,1003236.0,929766.6,0.65353286,0,3.601890802383423,0.0,S,S_score,376.64,0.561992883682251,0.27664134,4.966569973858303e-05,0.9241052282652937,0.9924803972244263
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_L02.out.bam,1126727,148630,1126727.0,943280.1,0.78501105,0,-2.725313127040863,0.0,G2M,S_score,373.47,0.5700310468673706,0.17651844,3.860850490909846e-05,0.8540298331434052,0.9724833369255066
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_L05.out.bam,1388184,159768,1388184.0,930492.3,0.70877516,0,0.0,0.0,S,S_score,571.31,0.62669438123703,0.26720965,5.2321728096227206e-05,0.6084439459674938,0.9823960065841675
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_M03.out.bam,8239922,495814,8239922.0,991221.8,0.4849304,2,4.212743759155273,0.0,S,S_score,278.43,0.28561246395111084,0.49928132,0.4152721840423215,0.2315644646488058,0.41145527362823486
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_M04.out.bam,1992387,369866,1992387.0,946109.56,0.7693048,0,-3.3219375610351562,0.0,G2M,S_score,388.14,0.5358020663261414,0.2176047,9.007053255981278e-06,0.8502175112264988,0.9933027029037476
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_M05.out.bam,1492903,241890,1492903.0,918724.75,0.85143805,0,0.0,0.0,S,S_score,549.18,0.6928340792655945,0.11529492,0.00012897016850406753,0.5791042103638058,0.9807697534561157
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_M06.out.bam,493711,33310,493711.0,976541.5,0.6632602,0,-3.762763023376465,0.0,G2M,S_score,294.76,0.5737894773483276,0.34510732,2.134173014728399e-05,1.0,0.7942407727241516
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_N01.out.bam,1199933,298577,1199933.0,880249.9,0.73049927,0,0.0,0.0,S,S_score,565.21,0.6463201642036438,0.2121644,0.00015717773496231086,0.551692894881438,0.9944875836372375
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_N03.out.bam,2998981,256130,2998981.0,937119.5,0.5121451,1,0.0,0.0,S,S_score,491.47,0.6233583092689514,0.36511347,0.3033786626921401,0.27935472579044673,0.23934943974018097
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_N04.out.bam,2197116,244819,2197116.0,927587.0,0.082741976,1,0.0,0.0,S,S_score,710.25,0.4610171616077423,0.9009022,0.280974630597292,0.7197144541054422,0.5993732810020447
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_N06.out.bam,1455169,281783,1455169.0,948190.1,0.7705,0,0.0,0.0,S,S_score,522.54,0.5893892049789429,0.12992139,0.0014958992223029492,0.5186903604555821,0.9930446743965149
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_O01.out.bam,723585,97732,723585.0,927469.0,0.65928316,0,0.0,0.0,S,S_score,375.31,0.40281355381011963,0.2791233,0.00011787018936371797,0.6773801869554453,0.9933130741119385
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_O03.out.bam,2150892,169621,2150892.0,947475.94,0.31066138,1,-0.756191611289978,0.0,G2M,S_score,296.67,0.27687811851501465,0.6979063,0.6326178639797065,0.35670233665630874,0.3284158408641815
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_O04.out.bam,1715315,207971,1715315.0,928992.56,0.54219073,0,-0.7845309972763062,0.0,G2M,S_score,450.64,0.37330254912376404,0.39715198,0.0009249178121809054,0.4143130783868302,0.8445976376533508
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_O05.out.bam,2689281,188853,2689281.0,971273.3,0.40270382,1,-0.5527850389480591,-3.494412899017334,G1,S_score,110.64,0.0,0.5827471,0.5921686862017643,0.22653299729755688,0.3391188085079193
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_P01.out.bam,2451244,171035,2451244.0,972180.5,0.25862104,1,0.0,-5.733957767486572,S,S_score,650.92,0.9268959760665894,0.737469,0.2161060969976162,0.03920638068935018,0.19427722692489624
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_P03.out.bam,275196,29760,275196.0,958545.6,0.6570592,0,-1.6033813953399658,0.0,G2M,S_score,524.47,0.4016058146953583,0.32232377,0.0001923255575985085,0.6507297033703201,0.8597209453582764
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_P04.out.bam,2419115,233782,2419115.0,963161.0,0.36147678,1,0.0,0.0,S,S_score,661.77,0.8184270262718201,0.64155513,0.2678969783140499,0.09880198497796065,0.22177962958812714
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_5_P05.out.bam,1068639,96542,1068639.0,960315.44,0.18728065,1,0.0,0.0,S,S_score,731.6,0.6899893283843994,0.8423342,0.3009742993304954,0.11407182295797394,0.3784465789794922
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_A02.out.bam,475327,35286,475327.0,875559.1,0.16128206,1,0.0,0.0,S,S_score,464.85,0.4773920774459839,0.82906127,0.41692967869602543,0.6317743014405951,0.5316445827484131
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_A03.out.bam,1654757,171625,1654757.0,941382.1,0.7778242,0,0.0,0.0,S,S_score,514.19,0.6079432964324951,0.17722355,0.0005400356795094646,0.7319447345336778,0.9326852560043335
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_A04.out.bam,414987,24809,414987.0,975783.6,0.6166322,1,0.0,0.0,S,S_score,483.93,0.5803649425506592,0.3043534,0.19541779335796547,0.4947195634360582,0.3805451989173889
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_A05.out.bam,1307709,48604,1307709.0,924745.06,0.38049066,1,0.5963196754455566,5.836641311645508,G2M,G2M_score,335.35,0.0,0.60613143,0.15925640415457806,0.45908170063684667,0.2073446363210678
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_B01.out.bam,1300103,183150,1300103.0,959519.5,0.75042677,0,0.0,0.0,S,S_score,543.18,0.525644063949585,0.18069564,5.372065417968973e-06,0.6674095680589035,0.9930074214935303
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_B02.out.bam,1239253,147456,1239253.0,920804.75,0.71115637,0,0.0,-5.187699317932129,S,S_score,479.59,0.5639839172363281,0.29948014,1.8989319179751786e-05,0.833011693383665,0.996857225894928
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_B03.out.bam,1884728,194726,1884728.0,962555.44,0.8346267,0,0.0,0.0,S,S_score,305.95,0.5279759764671326,0.077274665,6.362652621222235e-05,1.0,0.9739376306533813
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_B04.out.bam,943488,153415,943488.0,972421.0,0.68191797,0,0.0,0.0,S,S_score,715.05,0.6461797952651978,0.29607904,1.3506737005627433e-05,0.5849519886898892,0.994488000869751
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_B05.out.bam,1211456,212207,1211456.0,958794.7,0.7868578,0,0.0,0.0,S,S_score,466.42,0.7131968140602112,0.17042007,1.0748568172252739e-05,0.8185103626132982,0.985288679599762
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_C01.out.bam,1117331,82228,1117331.0,938221.4,0.68219554,0,-3.8805482387542725,0.0,G2M,S_score,405.12,0.651985764503479,0.28813177,1.0065781543393414e-05,0.7902195264075763,0.7831376791000366
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_C02.out.bam,493539,59088,493539.0,933408.44,0.5252942,1,0.0,0.0,S,S_score,226.4,0.16256889700889587,0.43336615,0.7298254824809798,0.43637040585212866,0.5046316385269165
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_C03.out.bam,1186111,166262,1186111.0,920503.06,0.6063337,0,0.0,0.0,S,S_score,466.51,0.4798688590526581,0.23112859,0.012499312551637448,0.8715076468966871,0.9953733086585999
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_C04.out.bam,323993,18567,323993.0,978170.94,0.0015744567,1,0.0,-4.479930400848389,S,S_score,1329.27,0.9764919877052307,0.98738766,0.4257803039093883,0.10193087747086595,0.22257807850837708
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_C05.out.bam,957534,103453,957534.0,976039.1,0.81880045,0,0.0,0.0,S,S_score,346.6,0.6038724184036255,0.10927628,2.8279906663633956e-05,0.8168820144112277,0.9856489300727844
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_D01.out.bam,1302409,144520,1302409.0,951767.4,0.6190456,0,0.0,0.0,S,S_score,424.37,0.4572208523750305,0.3266423,0.044857118035700215,0.9043118769710816,0.8930270671844482
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_D02.out.bam,1428011,132610,1428011.0,959767.25,0.67830956,0,-3.4239087104797363,0.0,G2M,S_score,439.21,0.443327397108078,0.31411794,0.000390957496276087,0.9148241363890486,0.9766536951065063
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_D03.out.bam,551738,97604,551738.0,995012.3,0.13994324,1,0.0,0.0,S,S_score,285.1,0.5038819313049316,0.8414209,0.9019965345832657,0.3428165400482507,0.39553409814834595
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_D04.out.bam,560288,31887,560288.0,929961.7,0.38858366,0,-2.5615146160125732,-2.6796677112579346,G1,S_score,702.39,0.3980417251586914,0.591434,0.06050987930133504,0.5545783860522939,0.8087475299835205
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_D05.out.bam,871249,207503,871249.0,972978.2,0.7348172,0,0.0,0.0,S,S_score,746.0,0.6795628070831299,0.2081919,1.8406572438759486e-05,0.5086995978118414,0.9961532354354858
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_E01.out.bam,1277772,127926,1277772.0,920835.94,0.7666038,0,0.0,0.0,S,S_score,392.57,0.6948985457420349,0.22317141,0.0001316633793712863,0.7312277197550102,0.852560818195343
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_E02.out.bam,966002,131332,966002.0,960094.9,0.79436946,0,0.0,0.0,S,S_score,564.27,0.621706485748291,0.1549478,3.924170296740589e-05,0.9504855642233125,0.9949895739555359
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_E03.out.bam,1419581,167421,1419581.0,961740.8,0.5510955,0,0.0,-0.5685493350028992,S,S_score,465.38,0.3757142126560211,0.42011127,0.000979804337393757,0.687335948090578,0.9741140604019165
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_E04.out.bam,438099,22537,438099.0,990356.0,0.16064173,1,0.0,0.0,S,S_score,325.96,0.576653003692627,0.7817803,0.3168137235673491,0.28708455750718537,0.34167054295539856
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_E05.out.bam,591505,21441,591505.0,941962.3,0.08693075,1,0.0,0.0,S,S_score,495.01,0.7485611438751221,0.8950715,0.4750122950404357,0.20629084800911143,0.32450494170188904
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_F01.out.bam,521935,28696,521935.0,921737.25,0.03601539,1,0.0,0.0,S,S_score,532.03,0.7619463801383972,0.9428469,0.6074846902638221,0.29476433784235534,0.330363929271698
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_F02.out.bam,963037,268890,963037.0,939318.8,0.66030526,0,0.0,0.0,S,S_score,446.38,0.5107814073562622,0.2630645,4.775206029091182e-05,0.7377194744800464,0.9979923367500305
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_F03.out.bam,1516986,214269,1516986.0,937619.0,0.53905284,0,-3.4444005489349365,0.0,G2M,S_score,438.49,0.4448462724685669,0.44031724,5.3377639150440806e-05,0.6460489211270168,0.9991897344589233
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_F04.out.bam,1468796,156984,1468796.0,961217.2,0.6016395,0,-3.7267954349517822,0.0,G2M,S_score,487.99,0.42495861649513245,0.31837237,0.003920411442546276,0.9116205970077564,0.9501879215240479
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_F05.out.bam,448240,21478,448240.0,967137.8,0.016003251,1,0.0,0.0,S,S_score,1198.56,0.9626728296279907,0.9804536,0.3715070503623348,0.048654239161465516,0.23544172942638397
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_G01.out.bam,1194183,174414,1194183.0,946653.3,0.74291635,0,0.0,-4.750903129577637,S,S_score,352.59,0.5066314339637756,0.17320384,0.003518108722689831,0.9462256437934677,0.7245128750801086
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_G02.out.bam,1022361,97686,1022361.0,917826.9,0.785696,0,0.0,-2.453763484954834,S,S_score,275.31,0.5124894380569458,0.17759359,8.260580658866278e-05,0.9661330723854523,0.868896484375
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_G03.out.bam,485385,36249,485385.0,917951.8,0.47903204,1,0.0,-3.2439026832580566,S,S_score,284.9,0.1727823168039322,0.5492745,0.5668136537102713,0.503798600593198,0.5097903609275818
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_G04.out.bam,1950704,170582,1950704.0,963227.56,0.5432715,0,0.0,0.0,S,S_score,589.16,0.5043047666549683,0.43577147,0.04354466526129031,0.8004430110381808,0.9898785948753357
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_G05.out.bam,1179410,60029,1179410.0,985585.5,0.5713508,1,0.0,0.0,S,S_score,496.63,0.6648042798042297,0.3385098,0.15472750597687407,0.34111979642328155,0.29358285665512085
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_H01.out.bam,359629,16932,359629.0,981067.06,0.0,1,0.0,-4.51824951171875,S,S_score,1159.21,0.9846535921096802,0.98933744,0.4543122049058292,0.10482664533541562,0.16525155305862427
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_H02.out.bam,370944,15901,370944.0,979087.7,0.10397053,1,0.0,0.0,S,S_score,691.95,0.9898675680160522,0.87618357,0.19011913512398063,0.04186572814368057,0.11645721644163132
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_H03.out.bam,1102941,109084,1102941.0,962338.9,0.7194725,0,0.0,-2.6255273818969727,S,S_score,412.41,0.5855841040611267,0.25460353,4.4562449723095154e-05,0.9679256949311913,0.866024911403656
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_H04.out.bam,925519,140475,925519.0,965941.7,0.77455217,0,0.0,0.0,S,S_score,671.18,0.6825341582298279,0.20291732,1.134677803037698e-05,0.6247994061067,0.9838898181915283
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_H05.out.bam,904704,72136,904704.0,971783.6,0.69832456,0,-3.590038537979126,0.0,G2M,S_score,544.69,0.4459041655063629,0.23067823,0.00020669589432572045,0.7502882121744002,0.9930755496025085
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_I01.out.bam,511873,47644,511873.0,990022.3,0.0092641115,1,0.0,-5.140976428985596,S,S_score,591.44,0.612598180770874,0.9796908,0.45565118809325666,0.2502025824954347,0.36128512024879456
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_I02.out.bam,1604280,148690,1604280.0,946799.7,0.7168243,0,0.0,0.0,S,S_score,558.69,0.5907516479492188,0.23577476,5.167105245541165e-05,0.8098816280631916,0.9950480461120605
onefilepercell_JR1284_1_4_H05_and_others_43LXM:JR1284_1_6_I03.out.bam,1241982,154895,1241982.0,930033.9,0.739607,0,0.0,0.0,S,S_score,467.64,0.4165343642234802,0.15959729,0.006538281817034601,0.805880175972488,0.6663182973861694
