"","FSC-A","FSC-H","SSC-A","SSC-H","CD20","CD56","CD45","CD38","CD138","CD4_IgD","CD14_7AAD","CD19","CD16","CD8","CD3","CD27","TIME","CD4","IgD","Plate","Index","Cell","Cell_type"
"JR1284_1_CSF_all.fcs.16460",249747.515625,237642.171875,56508.93359375,32929.12109375,3.37145237312284,0.811231189700211,-0.901991168458228,-0.286670005397256,-0.00151136710632146,0.117510030974713,0.225789264331742,2.55651602158794,-0.172043587320212,0.680904300984206,0.412033901991339,1.12469239911306,2872.56469726562,0.477842878195378,0.117510030974713,6,"H5","1284_1_6_H05","B"
"JR1284_1_CSF_all.fcs.16484",298586.875,247753.53125,81729.4296875,47703.0390625,4.54355356583797,0.187739492510912,4.65388715274733,0.825822759942323,-0.388899709530885,-0.275420226450341,1.46358265883682,3.33923361217844,-0.65366359476567,1.16322884707425,-0.570311648524754,2.38086407100768,2881.58349609375,-1.08755540886744,-0.275420226450341,6,"I5","1284_1_6_I05","B"
"JR1284_1_CSF_all.fcs.16490",432231.25,303563.125,136965.828125,76091.6796875,2.12841110844907,1.71826908401824,4.06694020612896,4.77184840570192,5.94437635872449,-2.00119338836916,0.897290586251851,2.97190642824966,-1.62741243921954,1.1121723604606,-1.59842484260218,2.28535313365225,2883.98779296875,0.968084607863079,-2.00119338836916,6,"J5","1284_1_6_J05","ASC"
"JR1284_1_CSF_all.fcs.16542",311181.25,275695.28125,60198.0390625,34285.44140625,2.30707875539293,0.213040601395868,3.35910876012234,0.31405410541557,-0.206513041643197,-0.0606403199409822,0.927070800701997,2.88569747998703,-0.382846413078433,0.644393706521528,0.0640727359788298,1.51934790076042,2904.8642578125,0.771707360182665,-0.0606403199409822,6,"K5","1284_1_6_K05","B"
"JR1284_1_CSF_all.fcs.16568",220369.515625,209793.359375,65538.3359375,42249.76171875,3.96806431510657,0.128920505253888,3.2249612647695,-0.0313601549179695,-0.465570762987708,1.18772606237783,-0.903296081653362,3.02670997195005,0.588134480595031,-0.0105644566160711,0.00710544424663796,2.59855061116715,2924.611328125,0.0741302648578417,1.18772606237783,6,"L5","1284_1_6_L05","B"
"JR1284_1_CSF_all.fcs.16842",227970.5625,223807.921875,45459.8046875,29988,3.63603514260292,0.616232070156436,3.49786561029059,0.286995292605261,0.390430365739008,0.154289843351237,0.157615956583062,3.34812634480576,-0.30058758378821,1.32223190621617,-0.190955964825679,1.56179666687592,3103.63549804688,0.122299189831704,0.154289843351237,1,"A1","1284_1_1_A01","B"
"JR1284_1_CSF_all.fcs.16844",176354.015625,173864.8828125,97934.3671875,61036.640625,0.627167558982713,0.134784836919808,4.65599702680412,-0.128826500337128,0.197797215521264,0.478577009014288,0.531279328824417,0.125197915594887,-0.963485788914771,6.02846014107018,2.76735671965469,2.62959134148538,3103.66918945312,0.478577009014288,-0.41819149724669,1,"A1","1284_1_1_A01","CD8T"
"JR1284_1_CSF_all.fcs.16845",317980.40625,283912.71875,61247.0625,38632.16015625,0.190997008486241,-0.0981488761679068,4.36557571809852,-0.065593395914036,-1.10583583937236,5.07405767448957,1.41004552423687,-0.211649063186596,-0.386275862154977,0.454192292067244,2.71523011072914,2.79830811510063,3103.67431640625,5.07405767448957,0.76120453116342,1,"A1","1284_1_1_A01","CD4T"
"JR1284_1_CSF_all.fcs.16847",242714.734375,229154.8125,61754.80078125,35080.640625,0.712539953233833,0.461706185172495,4.26956008643271,-0.0592763617360197,-1.44234766609935,0.600185999269628,-1.00877782501641,0.570174826343298,-1.0289549046248,6.05767191027872,2.88423703702441,2.45397158679136,3103.693359375,0.600185999269628,0.845826510719165,1,"A1","1284_1_1_A01","CD8T"
"JR1284_1_CSF_all.fcs.16852",305371.09375,255104.09375,102651.6484375,59515.6796875,0.41296134321816,4.56724936723556,4.0955019976511,2.88668653199543,-0.247913741878445,-0.189099323036529,0.60920700620645,-0.168490157276171,-0.920405930158339,-0.565096587192095,0.438991346156916,0.283799525979137,3103.75122070312,-0.189099323036529,-0.249422204234096,1,"A1","1284_1_1_A01","NK"
"JR1284_1_CSF_all.fcs.16853",288157.5625,251704.890625,80152.8828125,45628.80078125,-0.300045042591769,-0.0173034088759319,4.39497431742442,1.57748314847579,0.508250228203978,4.93630688577245,1.70986833257439,0.181835725501868,-0.692789931085974,1.50830084925075,3.05306605801453,1.95822032636453,3103.75244140625,4.93630688577245,0.2530715149336,1,"A1","1284_1_1_A01","CD4T"
"JR1284_1_CSF_all.fcs.16854",209835.953125,206753.6875,65113.265625,42246.3984375,3.36250476538305,0.987448502841364,3.54576134794025,-0.0596496487396876,-0.265146075740236,0.352944982323418,-0.306193391765211,3.42384817342192,0.120854660985872,0.921069889414391,-0.222756170023971,1.69516233168303,3103.7734375,0.119259376464003,0.352944982323418,1,"A1","1284_1_1_A01","B"
"JR1284_1_CSF_all.fcs.16855",234914.046875,231819.28125,45141.2578125,27790.560546875,0.200163906116325,-1.07191211710083,4.4769006409843,-1.20080305238159,-0.836962565420587,-0.156959213300407,-0.196254807559537,0.622820211800222,0.334648307620579,5.49985772928943,1.67973817087339,2.68519014665389,3103.7763671875,-0.156959213300407,0.0479315559075131,1,"A1","1284_1_1_A01","CD8T"
"JR1284_1_CSF_all.fcs.16857",317148.1875,255386.328125,77091.1953125,43858.08203125,1.78394460062149,4.04269458792003,5.26903583303343,-1.05874511490683,0.526752298940323,-0.243197734308641,1.80173656065102,-0.135105036223208,-1.38820927527069,7.07669573943518,2.47018577455714,-1.5206782304555,3103.80688476562,-0.243197734308641,0.169661577486977,1,"A1","1284_1_1_A01","CD8T"
"JR1284_1_CSF_all.fcs.16861",278143.3125,255755.921875,72570.6640625,45073.28125,-0.373019314702186,0.47190116632679,3.97616208648905,0.900555602349405,-0.587834489587147,4.42327636312578,1.43923766940117,-0.552396371354301,0.568099796430639,0.841355480531503,2.10001760116011,-0.93390974745023,3103.83544921875,4.42327636312578,0.260177313811791,1,"A1","1284_1_1_A01","CD4T"
"JR1284_1_CSF_all.fcs.17922",253313.53125,227530.8125,57855.3125,33587.6796875,-0.0165819434878134,-0.298066264793596,4.12655470798253,0.33062606107878,-1.18396753025787,4.89506940044223,0.965802471240179,-0.626552543708283,-0.69354197487575,0.267735236415725,3.00122010736523,2.24778593726603,3117.96948242188,4.89506940044223,0.758769838965626,1,"B1","1284_1_1_B01","CD4T"
"JR1284_1_CSF_all.fcs.18039",280377.5625,237738.484375,81811.609375,49255.359375,0.620099237898458,0.57449065011655,4.63456387411233,-1.34664594239137,0.7803078155448,4.70441606822041,1.39501157291201,-0.0372442230590192,0.654478670492537,0.566108242273349,2.37644700032954,2.38566578198392,3119.79614257812,4.70441606822041,0.62797375096482,1,"C1","1284_1_1_C01","CD4T"
"JR1284_1_CSF_all.fcs.18160",266722.34375,244335.28125,66467.6796875,41370.55859375,0.200465940776377,0.243231511082629,4.59562329102384,-0.675900251505583,-0.50080220362808,4.96210051077923,-0.786778283089842,1.02810742205412,0.261693202486,0.532338109231242,3.00102932813746,0.564059950422545,3121.67016601562,4.96210051077923,0.0503388214203704,1,"D1","1284_1_1_D01","CD4T"
"JR1284_1_CSF_all.fcs.18272",257002.71875,230673.53125,151663.25,99412.3203125,1.19741876071388,0.349687803267165,4.38731867312186,-0.708830364636351,-0.206518554407666,0.686035466762463,1.0533726086033,0.180587200234758,0.134349737256862,5.91301035873211,3.23840367094936,1.68090536560185,3123.44555664062,0.686035466762463,-0.468387976063254,1,"E1","1284_1_1_E01","CD8T"
"JR1284_1_CSF_all.fcs.18391",320036.65625,270566.8125,76685.421875,43713.6015625,5.46337467951963,-0.373097914453152,3.96062347936974,-1.52045901744982,-1.1213252606742,-0.0329672870179163,-0.674234874264161,3.5807272616451,-1.23669760245551,0.736199203479315,-1.00272906855116,4.36358456321998,3125.29614257812,-0.0949649561331976,-0.0329672870179163,1,"F1","1284_1_1_F01","B"
"JR1284_1_CSF_all.fcs.18539",203363.703125,203976.09375,45117.1640625,29244.3203125,0.305235192884189,-0.44525705935935,2.9073602639064,1.44745787061855,-0.20097033956453,4.20743487483203,0.100197926808317,0.599717098456354,0.194633101219644,0.970820090456082,2.74786294747003,1.23175050895209,3127.66430664062,4.20743487483203,0.577136470204845,1,"G1","1284_1_1_G01","CD4T"
"JR1284_1_CSF_all.fcs.18684",236237.984375,208945.53125,56423.171875,32165.279296875,0.59964119614716,0.799357729842522,4.51460388836766,-1.41817262101112,-0.873031566365564,4.68403305869209,0.71602119619208,0.37220678779623,-0.628924298136931,0.982242540554745,3.49294419703317,2.1210680731753,3130.28100585938,4.68403305869209,0.770966979076263,1,"H1","1284_1_1_H01","CD4T"
"JR1284_1_CSF_all.fcs.18796",260734.890625,237918.8125,63905.9296875,39533.76171875,0.202658717512312,1.10601712209603,4.0664733343882,-0.672382450710135,-1.37171846879313,4.78694710318264,-0.571373277625517,0.312175763858374,-0.217709777551982,0.250629757968033,3.12548871591464,1.90769611129417,3132.25219726562,4.78694710318264,0.240626136721118,1,"I1","1284_1_1_I01","CD4T"
"JR1284_1_CSF_all.fcs.18893",242105.875,233159.921875,58823.27734375,36114.3984375,0.396104434818435,0.389410908632893,4.22112351643599,0.0512024472360042,-0.89872923676726,4.35846128079832,-0.047261197437808,-0.0515320121965726,-0.00457786900121566,0.836323037220889,2.36908478596779,2.50276368053669,3134.34838867188,4.35846128079832,0.202784843445296,1,"J1","1284_1_1_J01","CD4T"
"JR1284_1_CSF_all.fcs.18941",345036.90625,340702.328125,113664.984375,58403.51953125,-0.159228221981297,0.687492599561552,4.36949975264981,0.64693570745741,-1.10289562626555,5.20067001508232,-0.993808442559957,-0.34759807776054,-1.08274114342786,1.33848123258222,2.80297055609126,2.2285468528284,3135.27612304688,5.20067001508232,0.881182611178928,1,"K1","1284_1_1_K01","CD4T"
"JR1284_1_CSF_all.fcs.18983",220889.515625,217037.53125,60013.1953125,35250.87890625,0.117793707762349,0.616334658277593,3.83309089573124,0.865017745246916,-0.95402584784809,-0.0021425148564615,-0.270334874404232,-0.528937035384745,-0.486693889243422,5.84881278148702,2.35087380383643,1.312485724952,3136.50024414062,-0.0021425148564615,0.229755545354633,1,"L1","1284_1_1_L01","CD8T"
"JR1284_1_CSF_all.fcs.19010",292376.21875,253850.8125,70611.078125,42464.80078125,0.572620349229321,4.29884552487418,5.04921037007959,1.64518292464212,-0.238182719789151,0.229033146818178,0.108306032492515,-0.401818630050961,-0.639015242667778,0.735050426533336,0.116427308041437,0.17062574858018,3137.49877929688,0.229033146818178,0.426070767774166,1,"M1","1284_1_1_M01","NK"
"JR1284_1_CSF_all.fcs.19126",336919.21875,287096.890625,67089.0234375,41773.76171875,0.401570965982286,-0.182505886215353,4.95650647652188,-1.21800185052644,1.24153219171104,0.558472361909054,0.833421619006362,-0.209880049948055,-1.51278660888126,6.77217687446118,2.24827880729694,1.47787757530658,3139.90551757812,0.558472361909054,0.115825408988086,1,"N1","1284_1_1_N01","CD8T"
"JR1284_1_CSF_all.fcs.19162",316941.53125,270688.890625,71601.4140625,43064,0.675148095050332,0.97056223633558,4.44507884978669,0.177174577022288,0.834296228880403,4.71083196299074,0.774686089485589,0.21294474204792,-0.225666391672122,1.07617072309369,2.82218372333911,2.42796207734698,3140.76196289062,4.71083196299074,0.0946525839425785,1,"O1","1284_1_1_O01","CD4T"
"JR1284_1_CSF_all.fcs.19208",288165.5625,248950.8125,68560.0625,40150.87890625,0.256699125996565,0.519527815480931,4.70334804059929,0.728026420941235,0.338685536762751,5.30384511857024,1.6338491026222,0.000726328235793108,0.355079438539004,1.0515502033987,2.51480245006319,2.52679718673891,3141.6845703125,5.30384511857024,0.740748010489243,1,"P1","1284_1_1_P01","CD4T"
"JR1284_1_CSF_all.fcs.19254",280572.75,264227.609375,56884.85546875,33762.3984375,0.241666902139853,-0.673948179057423,4.48075259997316,-0.654962791759062,1.27766429659925,4.98227331529149,-0.341160600660706,0.403543889225025,0.758102159318582,-0.194057814348883,2.20818380045561,2.70170082746016,3142.8125,4.98227331529149,0.45992470333271,1,"P2","1284_1_1_P02","CD4T"
"JR1284_1_CSF_all.fcs.19324",179339.390625,149350.328125,71688.5625,35792.9609375,0.44192724869613,0.908934877601271,4.17164152927795,0.572867684520097,0.682312285961115,1.20576195706178,0.435903948522396,0.123961546399782,-0.00102878210356369,1.71446572489352,2.59520027089409,2.52252874320538,3144.3486328125,1.20576195706178,0.00289886533904958,1,"O2","1284_1_1_O02","CD4T"
"JR1284_1_CSF_all.fcs.19357",293460.25,274893.359375,63680.43359375,38636.640625,-0.271139055069073,0.504483379538938,5.04623966394715,-0.411342951680578,0.296438281528318,0.873992806508148,-0.621609498100221,0.0710225540680176,-0.0878353208797726,6.56587846187659,2.77088068525956,2.08122258750171,3145.19140625,0.873992806508148,-0.0805746555361933,1,"N2","1284_1_1_N02","CD8T"
"JR1284_1_CSF_all.fcs.19394",223224.421875,217706.171875,57617.3984375,36517.6015625,0.0212028233729819,2.69283287093649,4.59503413560375,1.37190956358886,-0.213156957858359,-0.193201273257926,0.634078871864165,0.512890395965162,0.444882751870199,1.52499098408649,0.610970265776317,0.468694812004699,3146.46655273438,-0.193201273257926,1.62414381463667,1,"M2","1284_1_1_M02","NK"
"JR1284_1_CSF_all.fcs.19436",272624.0625,238967.125,66779.6640625,41426.55859375,1.20311675720881,-0.239902978905591,4.79317156468378,-0.73773533771991,-0.0526922498326287,4.33006448366022,0.339499809041662,0.0278208314926581,1.06233199035631,0.852313673394368,2.83216777851399,3.5312654017173,3147.46118164062,4.33006448366022,-0.212363485619571,1,"L2","1284_1_1_L02","CD4T"
"JR1284_1_CSF_all.fcs.19510",193268.328125,195594.0078125,61847.33203125,33673.921875,0.238104654502678,0.615041000666516,3.64086021501584,-0.0519127456351518,0.175006779555841,4.14013330107379,-0.592274820584421,0.298683637090206,-0.416082616909668,0.876938723865434,2.25116739570447,2.24139733087936,3149.5498046875,4.14013330107379,-0.130156771672714,1,"K2","1284_1_1_K02","CD4T"
"JR1284_1_CSF_all.fcs.19591",298045.96875,255921.6875,86573.078125,55630.3984375,0.196877618671474,-0.498468237664306,4.7381383327394,0.255760495085449,-0.145940525278295,4.89379118339663,0.560439338631514,-0.325060886645765,-0.149593251529876,1.46929193936269,2.27951286498716,1.44867373260023,3151.9189453125,4.89379118339663,-0.436847162192274,1,"J2","1284_1_1_J02","CD4T"
"JR1284_1_CSF_all.fcs.19693",269196.03125,231893.203125,72997.4140625,42554.3984375,0.0977508064246647,0.111098586772674,4.65505642068852,1.17438105489478,-0.280370178641364,5.38621743327305,1.494721686455,-0.709691747263064,-0.852428495387345,0.871253741848482,2.8809701847914,1.22669432327119,3155.1025390625,5.38621743327305,0.831972691415318,1,"I2","1284_1_1_I02","CD4T"
"JR1284_1_CSF_all.fcs.19755",272228.0625,249847.921875,71798.0859375,44897.44140625,-0.294012749496046,0.211306377493234,4.15328956436256,2.88683070260462,0.779884917280549,5.09814159207384,0.517800196379025,0.189178147980623,0.243631420551836,0.297192943197595,2.77825509511533,0.980414221566006,3156.66625976562,5.09814159207384,0.928880452311228,1,"H2","1284_1_1_H02","CD4T"
"JR1284_1_CSF_all.fcs.19827",254832.265625,223134.8125,75491.5234375,48763.6796875,0.469246433977602,-0.847071408536919,4.67091181738337,-0.929534939055099,-1.33681341927379,4.84826939256298,1.35743013416792,-0.111785549171477,0.646174948339066,0.781332709857206,2.63656297750599,2.52386367373868,3158.6728515625,4.84826939256298,-0.03034021198197,1,"G2","1284_1_1_G02","CD4T"
"JR1284_1_CSF_all.fcs.19872",221236.703125,211183.28125,81610.2265625,54632.48046875,0.654546448563225,0.672393167432596,3.85867784342704,0.272870775512444,-0.0899215164242078,4.3026219908701,0.914481539090072,-0.0671154102844616,0.277892313871916,2.35832463495127,2.57526945708014,1.98225047587965,3159.87915039062,4.3026219908701,-0.859373797916612,1,"F2","1284_1_1_F02","CD4T"
"JR1284_1_CSF_all.fcs.19937",283390.09375,252375.765625,69612.4921875,40167.6796875,0.0485118796969518,0.567356534933544,4.63743657611232,0.598797702231091,-1.24486927170932,5.28653452187501,0.88394514678456,-0.332370391787397,0.345161300727308,1.62629759033822,3.16025264787665,0.78430990830995,3162.27001953125,5.28653452187501,0.404617791452697,1,"E2","1284_1_1_E02","CD4T"
"JR1284_1_CSF_all.fcs.20013",262193.0625,234279.921875,66365.640625,42798.55859375,-0.124048697321108,0.881380622268514,4.44524519071862,0.310782261130615,-0.750984237545024,4.66096889650437,0.965698238084337,-0.258421825302137,0.536482600781783,0.723216736544963,2.49340487936395,1.56176209181308,3163.88745117188,4.66096889650437,1.00656891162328,1,"D2","1284_1_1_D02","CD4T"
"JR1284_1_CSF_all.fcs.20075",351048.71875,281369.203125,92439.3125,51172.80078125,2.40430229499527,0.213463264186897,5.25070054880624,2.39357646267715,-0.602237539809109,5.11120106217265,1.71410229504158,0.618079466097572,-1.00666045649717,0.517316879406873,3.08598286911233,2.5122518143642,3165.892578125,5.11120106217265,1.10391218888465,1,"C2","1284_1_1_C02","CD4T"
"JR1284_1_CSF_all.fcs.20158",196748.71875,188482.0078125,66409.625,36914.08203125,0.16974872554098,2.04497872882776,3.33511791224263,-0.367255183225368,-1.36620003501529,4.87083631382997,1.44525560003185,-0.0342171112918971,-0.665969926225152,-0.194185873917655,2.49425429418229,-0.0293107166913855,3168.19287109375,4.87083631382997,-0.52595630203058,1,"B2","1284_1_1_B02","CD4T"
"JR1284_1_CSF_all.fcs.20220",261068.6875,232156.40625,74136.6953125,46523.6796875,0.574573008865909,-0.354949208179804,4.46520236926764,-1.12327435068569,0.345908152570971,0.520976076169306,0.396846173848444,-0.0673701432827522,1.20709152534412,6.03172587812342,2.20461974323065,0.904771235641733,3169.96630859375,0.520976076169306,-0.161721121705772,1,"A2","1284_1_1_A02","CD8T"
"JR1284_1_CSF_all.fcs.20284",278693.28125,255106.328125,64056.6953125,40109.44140625,0.19790154975327,0.258587987768222,4.92351639185568,-1.5450813711626,0.934069692047155,-0.244405700578715,0.69720076050681,0.121038599767219,0.144295946890216,4.51282837699885,2.31082456531863,2.30323649315944,3171.59130859375,-0.244405700578715,-0.176464454416826,1,"A3","1284_1_1_A03","CD8T"
"JR1284_1_CSF_all.fcs.20376",183374.34375,181968.0859375,136039.4375,64862.55859375,0.917403170052248,1.12728577855264,4.44957104405827,1.03135462155035,0.468347728745774,5.25708946155576,0.32024082130585,0.0214561091257544,-0.169787622483765,1.1096941218787,2.5111833930661,1.85037298566898,3174.10888671875,5.25708946155576,0.161798140730147,1,"B3","1284_1_1_B03","CD4T"
"JR1284_1_CSF_all.fcs.20429",331477.03125,286907.609375,79728.046875,45424.9609375,0.43666905070142,0.140097875357319,4.99012086847231,0.376706776276252,-0.859970224221343,5.65151215103815,1.18775265399437,-0.396969217298651,0.66498146517376,-0.300304370410452,2.21749050421105,-1.40072771928413,3176.09350585938,5.65151215103815,-0.0435946402468449,1,"C3","1284_1_1_C03","CD4T"
"JR1284_1_CSF_all.fcs.20505",206627.46875,198932.7265625,59946.01171875,36519.83984375,0.0756181955898046,-1.55909115470847,3.54471801529473,-0.644733445538371,-0.105286219253855,4.46740043372201,0.518686754334653,0.0418096656935406,0.233802542138255,-0.429813146867489,2.21668492659782,4.16014559467289,3178.27587890625,4.46740043372201,0.425581790447832,1,"D3","1284_1_1_D03","CD4T"
"JR1284_1_CSF_all.fcs.20561",328489.1875,284775.125,60005.69140625,37446.08203125,-0.292937190890835,0.351714422746238,4.50817773149217,-0.250736281423734,-0.554191476068788,4.88504820477734,-0.772184474624804,0.705875346017592,0.0833944494049429,0.392111321672456,3.43424283634502,3.03977092696893,3180.07446289062,4.88504820477734,-0.618518970369035,1,"E3","1284_1_1_E03","CD4T"
"JR1284_1_CSF_all.fcs.20619",223786.859375,221159.125,49285.9453125,29513.12109375,-0.00704630276720738,0.491318548998011,4.5504114168822,1.332879605207,0.474361794021985,4.32894028906865,0.544856522522274,-0.374280254825429,-0.256006570265301,0.975114637839351,2.67600607198418,2.27516540323008,3182.01098632812,4.32894028906865,0.819002701922321,1,"F3","1284_1_1_F03","CD4T"
"JR1284_1_CSF_all.fcs.20667",235292.828125,217417.203125,59154.265625,36491.83984375,-0.33633564309979,0.441174447086484,4.68501346934787,-0.220594906214581,0.948976999270819,4.86152134358979,0.339149763648141,0.271164702610001,1.19750201608521,0.351500462894944,3.72654212963284,1.58415128561158,3183.49584960938,4.86152134358979,0.34276019588992,1,"G3","1284_1_1_G03","CD4T"
"JR1284_1_CSF_all.fcs.20726",267654.65625,235816.5625,72263.03125,44037.28125,-0.0552056454705228,1.08382899102508,4.75055763141166,0.40210284710441,-0.309742959997934,4.81636634016981,0.556922554934144,-0.380969050524084,-0.330759974590081,1.33918836565817,3.13416355101436,3.13190871374293,3186.16870117188,4.81636634016981,0.169563352555555,1,"H3","1284_1_1_H03","CD4T"
"JR1284_1_CSF_all.fcs.20785",326862.59375,272891.921875,68129.7890625,40701.921875,0.767946816713345,-1.23310231321899,4.7447043366796,0.101382881840882,0.655240720639641,5.4819476744612,-0.731187452578791,0.645225778817155,0.269870270557884,0.370797348081752,3.54325969247242,2.36395743316662,3187.80029296875,5.4819476744612,0.532072749795766,1,"I3","1284_1_1_I03","CD4T"
"JR1284_1_CSF_all.fcs.20839",277731.0625,279465.203125,71418.78125,39077.921875,0.780075499489062,0.751599143988187,4.27607229253552,1.44756983070829,-0.196945540595357,0.273676163364482,-0.472198877130405,-0.227549047793883,0.38578230438798,4.82585608241485,1.21082632926169,-0.254018301682413,3189.7392578125,0.273676163364482,0.836401701814786,1,"J3","1284_1_1_J03","NK"
"JR1284_1_CSF_all.fcs.20875",259638.453125,239686.171875,75078.3828125,45550.3984375,0.569143455735527,0.577245578691913,4.2494056929234,-0.416673043901823,0.831236912680293,4.72759237562722,0.807480260759704,-0.634916079256939,0.0182952707309463,0.267246914499066,2.62162650465856,2.97103704732317,3191.54638671875,4.72759237562722,0.437795525916517,1,"K3","1284_1_1_K03","CD4T"
"JR1284_1_CSF_all.fcs.20917",211270.5625,200890.484375,73185.8125,44844.80078125,0.218315956577037,-0.694110127759284,4.07710317736861,1.32482740959802,-0.260905005364937,5.19291662060989,0.0562459676450314,0.221441684325458,0.469736657490721,0.235364507833928,2.75991661679712,2.00903801354272,3193.228515625,5.19291662060989,1.11754972463013,1,"L3","1284_1_1_L03","CD4T"
"JR1284_1_CSF_all.fcs.20986",325783.59375,278080.890625,75793.4375,42899.359375,5.06816718581472,0.917860326779899,3.90279990455224,-0.975363214376658,-0.91826703601913,0.586258015324813,-0.257539406760611,3.68579612836824,-0.886252936619796,0.756109167923461,0.680290720921972,2.47174312063725,3196.0595703125,0.514877665143683,0.586258015324813,1,"M3","1284_1_1_M03","B"
"JR1284_1_CSF_all.fcs.21025",211127.609375,208581.53125,81116.7578125,52365.6015625,-0.460608091145415,-0.89188727356794,4.78909548661686,1.82470913508302,0.53855953316676,0.111550574459243,0.813533645170527,0.304591854638761,-1.77173039453013,6.84388645313873,2.63012792574984,3.1295583167528,3198.1796875,0.111550574459243,-0.405669502888852,1,"N3","1284_1_1_N03","CD8T"
"JR1284_1_CSF_all.fcs.21073",295291.65625,248759.28125,81998.4765625,49036.9609375,0.218438007960907,0.684208154823152,4.30848729364758,-0.837084022739976,-0.434604000025908,5.18432795497093,-1.27688304198994,0.251412666695121,0.684076785930859,0.232965858888469,3.0691365739605,3.02345889148232,3199.77392578125,5.18432795497093,0.434355172528912,1,"O3","1284_1_1_O03","CD4T"
"JR1284_1_CSF_all.fcs.21111",313743.6875,265286,74751.03125,43251.0390625,0.0727380753466272,-0.50126269179396,5.05524361793977,0.409585765325261,-0.603731770764389,0.127459882479592,-0.647655817945712,-0.0857130005290355,-0.75676421887712,6.44933394278527,2.62125906457173,2.99681790632948,3201.55590820312,0.127459882479592,-0.0452870172015458,1,"P3","1284_1_1_P03","CD8T"
"JR1284_1_CSF_all.fcs.21149",293166.90625,255808.5625,77038.140625,45045.28125,0.0223688185666782,0.338023358715799,4.09410827663256,-1.09039037047096,-0.248754494291794,4.2179750651999,-0.0999130153315539,-0.61168140001662,0.349702920007211,6.18094433263413,2.80604593837158,2.53204571805796,3202.9599609375,4.2179750651999,0.415229115300632,1,"P4","1284_1_1_P04","CD8T"
"JR1284_1_CSF_all.fcs.21213",259294.203125,243769.6875,58174.93359375,35062.71875,0.102241544959174,0.907848109787747,3.96512746390923,0.731839512355717,-0.691554119070787,4.9081025873674,1.13292504740857,0.362631519957943,-0.289525115487371,1.12038172877019,2.14318474195664,1.90489186652759,3205.51586914062,4.9081025873674,-1.40879460680626,1,"O4","1284_1_1_O04","CD4T"
"JR1284_1_CSF_all.fcs.21240",311602.09375,281509.203125,80846.703125,43840.16015625,-0.112649680092152,0.262533677967121,4.51303220726178,0.775061823505983,-1.23678294510383,4.9077306074068,0.493232537164654,-0.413689296138765,0.657010906107354,-0.398336184800588,2.85209589943175,2.68567407925561,3206.94677734375,4.9077306074068,0.10712170068656,1,"N4","1284_1_1_N04","CD4T"
"JR1284_1_CSF_all.fcs.21279",194020.28125,166943.2890625,142317.953125,75187.84375,0.169270247575815,0.646544200116046,4.75434435498623,0.282325700984,-0.537405735381261,4.9413260669143,0.687642732908156,-0.193333942747784,0.161215805766028,-0.288877506041532,2.89003305907024,-1.19273512056473,3208.72045898438,4.9413260669143,-0.00146525778047842,1,"M4","1284_1_1_M04","CD4T"
"JR1284_1_CSF_all.fcs.21324",238865.921875,222422.484375,63807.97265625,40723.19921875,0.162554128502247,0.188814959537607,4.59435524276998,-0.698277153679743,-0.144489199335638,0.613715666841211,0.0351766134035264,0.355097177215202,-0.253963006480547,5.64952124348379,2.22170829492615,2.23772095211851,3211.11694335938,0.613715666841211,0.299684635161798,1,"L4","1284_1_1_L04","CD8T"
"JR1284_1_CSF_all.fcs.21355",247902.34375,242349.53125,52286.421875,35021.28125,-0.441644406807626,0.770570582534161,4.22725146734333,-0.107917208994975,-0.63577739491042,0.810023061307933,-0.669928271384835,0.137967922232748,0.631780838235181,1.87443184609582,2.58468847236921,3.02809535415503,3213.1962890625,0.810023061307933,0.404548075674095,1,"K4","1284_1_1_K04","CD4T"
"JR1284_1_CSF_all.fcs.21400",264190.4375,238922.328125,56936.77734375,35032.48046875,0.310631242749816,-0.520685200378716,4.87813028969868,1.78889013361141,-0.969581909772456,5.27085022490091,0.712276634963776,-0.273661263295633,-0.910684295582732,1.0518698902223,3.33060355106018,2.75717683301252,3215.11572265625,5.27085022490091,0.474985321073515,1,"J4","1284_1_1_J04","CD4T"
"JR1284_1_CSF_all.fcs.21444",253827.84375,239123.921875,68330.71875,37980.3203125,-0.238334149445243,1.24073759008464,4.53495558352478,-0.390636405030871,-0.96701964688276,4.95208609403325,0.791572428223522,-0.738163029664489,-0.354530454852694,-0.239745869548882,3.40036831555112,2.02921283039682,3217.14501953125,4.95208609403325,-0.29997073926937,1,"I4","1284_1_1_I04","CD4T"
"JR1284_1_CSF_all.fcs.21492",293683.3125,248847.765625,69348.0078125,42678.71875,-0.312604317773165,0.333391957796685,4.58117454390473,-0.547232836320484,0.546699508147031,4.81745604844607,1.35810045997393,-0.246244806918142,0.709934656290634,0.68036703480452,2.35145625376657,2.38750913539495,3219.53979492188,4.81745604844607,0.51823823986311,1,"H4","1284_1_1_H04","CD4T"
"JR1284_1_CSF_all.fcs.21534",259747.078125,230395.765625,78126.9296875,46038.71875,0.407915082493125,-0.475065814571362,4.58442295688731,1.08019733474577,-0.542479025455183,5.11251163613409,0.838574249763659,0.0176259393443631,0.00613593657264703,0.0529594431717212,2.56699982909045,1.43182683538475,3221.20483398438,5.11251163613409,-0.240683808113678,1,"G4","1284_1_1_G04","CD4T"
