CellID,initial_size_spliced,initial_size_unspliced,initial_size,n_counts,velocity_self_transition,louvain,velocity_length,velocity_confidence,velocity_confidence_transition,root_cells,end_points,velocity_pseudotime
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_H02.out.bam,1299502,152604,1299502.0,933935.56,0.60876334,0,785.39,0.5677533745765686,0.20502275,0.0,0.7998217777309201,0.9820267558097839
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_H03.out.bam,967288,130057,967288.0,926605.7,0.59369993,0,1016.4,0.5226009488105774,0.21048117,0.0,0.8881492248168972,0.94647216796875
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_H05.out.bam,1422839,134847,1422839.0,942364.9,0.42573816,0,828.02,0.23995448648929596,0.38529894,0.0,0.6450524275592562,0.9683536291122437
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_I03.out.bam,1085260,72520,1085260.0,935491.7,0.5647204,0,820.15,0.2564316391944885,0.268983,0.0,0.4177367296025394,0.9617343544960022
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_I04.out.bam,253978,55149,253978.0,916591.1,0.5998452,0,919.17,0.5046195983886719,0.23681888,0.0,1.0,0.9744284749031067
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_I05.out.bam,952711,102244,952711.0,957870.06,0.6880652,0,986.23,0.6133996844291687,0.12702033,0.0,0.833249054291166,0.9855697751045227
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_J02.out.bam,1913217,236631,1913217.0,944662.5,0.68511355,0,494.59,0.5192704200744629,0.115367815,0.0,0.8234745468099014,0.9807595610618591
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_J03.out.bam,975370,114062,975370.0,960751.75,0.5007762,0,716.15,0.3680489957332611,0.31382772,0.0,0.8527425412564256,0.9926123023033142
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_J04.out.bam,1290840,74683,1290840.0,929401.25,0.52245694,0,690.58,0.46414557099342346,0.26319137,0.0,0.9127235779526981,0.982256293296814
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_J05.out.bam,888059,95076,888059.0,946144.0,0.5937182,0,495.56,0.3826825022697449,0.215395,0.0,0.58340403708584,0.9829467535018921
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_K01.out.bam,290155,64211,290155.0,971159.6,0.31936336,3,828.12,0.45056939125061035,0.3656275,0.0,0.5752277990113223,0.5751250386238098
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_K03.out.bam,994348,103764,994348.0,946732.94,0.5474713,0,1046.43,0.5652102828025818,0.30652323,0.0,0.9185687509025676,0.9701780080795288
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_K04.out.bam,960577,56262,960577.0,956435.9,0.6784433,0,695.12,0.5466921329498291,0.13689335,0.0,0.9178335670353402,0.987520158290863
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_K05.out.bam,761983,54005,761983.0,977901.25,0.5647983,0,800.61,0.46582433581352234,0.12988186,0.0,0.8415296813787543,0.9806169271469116
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_K06.out.bam,1339073,95363,1339073.0,943724.44,0.52857625,0,650.28,0.48921772837638855,0.27469102,0.0,0.9644409093563822,0.9834858775138855
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_L01.out.bam,1508853,204624,1508853.0,968630.0,0.6228566,0,678.07,0.5562560558319092,0.18902673,0.0,0.9070752790036071,0.9570141434669495
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_L02.out.bam,630595,37461,630595.0,969493.1,0.009909213,3,1306.23,0.16149817407131195,0.87826926,0.0,0.12114697065650966,0.36755746603012085
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_L04.out.bam,612834,118825,612834.0,947732.6,0.59614605,0,741.92,0.6291072368621826,0.23764004,0.0,0.9485837872316839,0.9918612241744995
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_L06.out.bam,1055176,119251,1055176.0,966961.5,0.65680087,0,485.17,0.5048553347587585,0.18119179,0.0,0.9661114213860599,0.9732167720794678
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_M01.out.bam,1565702,267770,1565702.0,994046.06,0.66049254,0,545.83,0.5994703769683838,0.17380439,0.0,0.9711730110980773,0.9882363080978394
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_M04.out.bam,718211,98548,718211.0,977873.2,0.4774283,0,1248.13,0.3232254683971405,0.3297858,0.0,0.9606978098533463,0.9606653451919556
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_M05.out.bam,1478780,87399,1478780.0,986407.0,0.4977162,0,636.74,0.361732542514801,0.39614505,0.0,0.9564229287015991,0.984147846698761
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_M06.out.bam,412234,26267,412234.0,1007494.56,0.5988575,3,1741.77,0.42244529724121094,0.0151895275,0.0,0.028317882053686235,0.3153057098388672
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_N01.out.bam,725515,113338,725515.0,961711.8,0.15113866,3,2947.82,0.7142484784126282,0.6346632,0.0,0.014792466660188741,0.28106939792633057
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_N02.out.bam,1577839,309006,1577839.0,951034.25,0.4896642,0,693.1,0.40636947751045227,0.35180274,0.0,0.8418523881841905,0.9789702892303467
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_N03.out.bam,531848,47445,531848.0,817151.1,0.040588975,3,1897.82,0.008219369687139988,0.8613405,0.0,0.13291182765237486,0.4067542552947998
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_N04.out.bam,1446230,116568,1446230.0,933350.4,0.52439725,0,682.25,0.3059166967868805,0.31105435,0.0,0.7745269583410181,0.9815821647644043
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_N05.out.bam,1287033,143560,1287033.0,955919.8,0.64834,0,751.81,0.5830960273742676,0.18197264,0.0,0.9464840558221488,0.9883754253387451
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_N06.out.bam,1025855,196510,1025855.0,953961.8,0.63470423,0,543.3,0.5971391797065735,0.15345876,0.0,0.9187928336796564,0.9832860231399536
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_O01.out.bam,751008,61221,751008.0,934561.56,0.5355495,3,4479.49,0.7364838719367981,0.08197087,0.0,0.03382918361601839,0.30912911891937256
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_O02.out.bam,1223758,268616,1223758.0,959131.8,0.56213987,0,701.73,0.5343198180198669,0.28865185,0.0,0.6304650039626764,0.9837027192115784
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_O03.out.bam,1434657,260223,1434657.0,972322.75,0.55350375,0,863.84,0.5406972169876099,0.23376417,0.0,0.8277573967073701,0.9776621460914612
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_O05.out.bam,1257117,247545,1257117.0,957902.0,0.54292524,0,745.43,0.5572476983070374,0.32878396,0.0,0.8081979047356478,0.9888447523117065
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_4_P05.out.bam,324476,50024,324476.0,958056.1,0.6885777,0,796.53,0.5263625979423523,0.12777735,0.0,0.9977990007816381,0.9796937704086304
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_A02.out.bam,412357,32591,412357.0,977097.8,0.5308289,0,578.54,0.5709003210067749,0.35580102,0.0,1.0,0.9465672373771667
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_A04.out.bam,5790619,317663,5790619.0,967353.94,0.5954494,3,3025.72,0.8242887258529663,0.009158664,0.0,0.02822157959862654,0.2776007652282715
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_A06.out.bam,376233,20458,376233.0,1022110.7,0.2388215,3,1517.76,0.6124546527862549,0.27485967,0.0,0.029400424599922658,0.31768298149108887
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_B01.out.bam,3714132,437978,3714132.0,979678.9,0.5617229,3,494.64,0.0,-0.010032237,0.0,0.027213966013808336,0.35608524084091187
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_B03.out.bam,144932,10406,144932.0,982068.8,0.6152666,0,597.57,0.3670726418495178,0.21786839,0.0,0.9774507794636985,0.9802899360656738
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_B05.out.bam,419081,33042,419081.0,977872.56,0.54748136,0,585.31,0.4673246741294861,0.25151017,0.0,0.9865521442688103,0.9485738277435303
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_B06.out.bam,267139,11668,267139.0,994793.7,0.45691437,0,1434.53,0.3912627100944519,0.35824284,0.0,0.8426265320107966,0.9080385565757751
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_C02.out.bam,272180,25716,272180.0,971705.75,0.59830654,0,789.63,0.45490720868110657,0.17836747,0.0,0.7627165470555313,0.7478423118591309
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_C03.out.bam,1903605,147549,1903605.0,951401.75,0.6212312,0,882.51,0.5629529356956482,0.20454463,0.0,0.7651390222039933,0.9765833616256714
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_C06.out.bam,189978,11407,189978.0,939566.1,0.64385426,0,605.32,0.5210763812065125,0.14831689,0.0,0.9761763980425984,0.9818138480186462
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_D02.out.bam,757483,106704,757483.0,1001185.7,0.6031995,0,561.72,0.6218249201774597,0.17782341,0.0,0.9224533145089591,0.9871042370796204
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_D03.out.bam,959895,97793,959895.0,951432.1,0.56013286,0,587.83,0.6190860271453857,0.25766876,0.0,1.0,0.9762231111526489
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_D04.out.bam,819651,64099,819651.0,971632.44,0.6639767,0,743.91,0.5927397608757019,0.14621529,0.0,0.9133309012247154,0.9880370497703552
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_D05.out.bam,666893,81622,666893.0,966774.1,0.615461,0,714.73,0.6796652674674988,0.25490984,0.0,0.9488689136770141,0.9881100654602051
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_D06.out.bam,124422,11169,124422.0,999491.75,0.5527241,0,559.26,0.6404544115066528,0.30309412,0.0,1.0,0.9394753575325012
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_E02.out.bam,177010,30826,177010.0,960835.5,0.6700226,0,596.03,0.5938398241996765,0.17951769,0.0,0.9600304388927139,0.9562948942184448
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_F01.out.bam,3101254,166297,3101254.0,936007.8,0.0,3,1342.83,0.0,0.90143573,0.0,0.09221129155113346,0.5659770965576172
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_F02.out.bam,706161,72742,706161.0,978709.6,0.35878304,0,1519.78,0.46936914324760437,0.34683704,0.0,0.9689649493007281,0.9022079706192017
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_F03.out.bam,1297918,176718,1297918.0,892180.56,0.73848426,0,598.18,0.5092702507972717,0.0533822,0.0,0.962927808097835,0.8930457830429077
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_F05.out.bam,1768356,204419,1768356.0,997797.0,0.0,3,2178.67,0.033533308655023575,0.8495834,0.0,0.11894823450086099,0.4158780574798584
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_F06.out.bam,6011560,202474,6011560.0,976598.75,0.61560005,2,4128.08,0.9948276281356812,0.09915968,0.0,0.0002128157266048789,0.09843963384628296
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_G01.out.bam,3249702,311244,3249702.0,928010.3,0.81864226,3,2010.91,0.0,-0.03644003,0.0,0.05579017851083668,0.47057169675827026
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_G04.out.bam,962506,101880,962506.0,974681.0,0.55956733,0,674.64,0.5443573594093323,0.28695524,0.0,0.9504934714492803,0.9873952269554138
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_G05.out.bam,1010840,105378,1010840.0,966016.4,0.6434709,0,772.28,0.5788020491600037,0.16040525,0.0,0.8815352871245681,0.9697472453117371
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_H01.out.bam,277526,28285,277526.0,989743.4,0.6475976,0,779.15,0.22424998879432678,0.049723983,0.0,0.997925572953432,0.8384991884231567
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_H02.out.bam,2096742,488500,2096742.0,947153.56,0.17609507,3,1804.66,0.42256271839141846,0.48446918,0.0,0.14348934752125725,0.40202969312667847
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_H04.out.bam,1419518,178130,1419518.0,950648.2,0.61825174,0,720.64,0.5475907325744629,0.15554036,0.0,0.8713734833624112,0.9831021428108215
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_H05.out.bam,819254,145925,819254.0,961501.25,0.5742742,0,684.99,0.5370528697967529,0.38375422,0.0,1.0,0.9571439623832703
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_H06.out.bam,179066,41982,179066.0,958085.56,0.60315526,0,660.69,0.5621501207351685,0.200574,0.0,0.9870443498170696,0.8821178674697876
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_I01.out.bam,207901,21743,207901.0,998121.75,0.5284107,0,808.03,0.5317785739898682,0.26023602,0.0,0.9338623731776794,0.9657451510429382
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_I04.out.bam,257829,40183,257829.0,966892.75,0.7231026,0,476.39,0.5817509293556213,0.08065121,0.0,1.0,0.9848528504371643
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_I05.out.bam,218383,26819,218383.0,986553.56,0.6094625,0,750.3,0.5542638897895813,0.2182801,0.0,0.8221666394695347,0.9921151995658875
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_I06.out.bam,728466,81057,728466.0,977285.4,0.62563086,0,689.86,0.640692412853241,0.25246176,0.0,0.9276417097866365,0.984948456287384
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_J01.out.bam,401837,47850,401837.0,962461.75,0.5880058,0,763.58,0.6091124415397644,0.23166047,0.0,0.9775943754605975,0.9873567223548889
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_J03.out.bam,198631,26374,198631.0,973167.9,0.6308494,0,639.46,0.6490310430526733,0.21609987,0.0,0.8946224310075346,0.9836422801017761
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_J05.out.bam,3904827,339394,3904827.0,952965.75,0.0036610365,3,2580.85,0.0,0.7593845,0.0,0.04949250584762658,0.3513665795326233
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_J06.out.bam,339244,27084,339244.0,953074.7,0.6691599,0,611.77,0.6981130838394165,0.1931361,0.0,0.9622405126982332,0.9722325205802917
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_K02.out.bam,769916,201321,769916.0,954643.2,0.64363074,0,635.72,0.5143176913261414,0.17368513,0.0,0.9392565516994257,0.9892996549606323
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_K03.out.bam,550419,98570,550419.0,954861.5,0.6544008,0,430.63,0.5508807897567749,0.17172147,0.0,0.94084211463675,0.9604688882827759
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_K04.out.bam,1866812,220507,1866812.0,912841.06,0.61250544,0,697.6,0.5817872881889343,0.17319247,0.0,0.8758625724733008,0.9672129154205322
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_K05.out.bam,200053,17110,200053.0,962809.6,0.5548843,0,729.49,0.5878317356109619,0.2752739,0.0,0.9471109845997797,0.9837866425514221
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_K06.out.bam,1003236,94257,1003236.0,945544.75,0.60192275,0,598.5,0.6258586645126343,0.23167822,0.0,0.9667189254171624,0.9562832117080688
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_L02.out.bam,1126727,148630,1126727.0,954580.2,0.5471896,0,637.62,0.4676838517189026,0.2864481,0.0,0.7976632285036599,0.9760647416114807
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_L05.out.bam,1388184,159768,1388184.0,940770.2,0.5857702,0,1019.31,0.5139052867889404,0.25219357,0.0,0.6364532617749856,0.9858961701393127
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_M03.out.bam,8239922,495814,8239922.0,1000920.44,0.19038147,2,3611.95,0.9251943826675415,0.61311334,0.0,0.011111789060249743,0.2709813117980957
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_M04.out.bam,1992387,369866,1992387.0,959155.7,0.6419956,0,754.13,0.586327075958252,0.21285214,0.0,0.9071385368271648,0.9761711955070496
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_M05.out.bam,1492903,241890,1492903.0,933900.6,0.5790035,0,903.0,0.5597950220108032,0.24183458,0.0,0.7428801855544701,0.9790924191474915
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_M06.out.bam,493711,33310,493711.0,987385.9,0.55244887,0,782.76,0.4921683073043823,0.25781456,0.0,0.9784593188946026,0.9569241404533386
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_N01.out.bam,1199933,298577,1199933.0,892415.6,0.59119284,0,891.51,0.5440566539764404,0.26240563,0.0,0.6667756456501029,0.9936630129814148
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_N03.out.bam,2998981,256130,2998981.0,948373.06,0.7321378,3,4737.1,0.6142153143882751,-0.024114469,0.0,0.041915396507977314,0.3061685562133789
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_N04.out.bam,2197116,244819,2197116.0,936725.8,0.5942844,3,542.49,0.27587953209877014,-0.10803168,0.0,0.046085281123935666,0.34566986560821533
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_N06.out.bam,1455169,281783,1455169.0,960711.1,0.5780791,0,642.28,0.5013790726661682,0.23509476,0.0,0.7590023982431465,0.9873447418212891
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_O01.out.bam,723585,97732,723585.0,942162.8,0.56397295,0,666.42,0.4694100320339203,0.2526536,0.0,0.7932768992867641,0.9856075644493103
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_O03.out.bam,2150892,169621,2150892.0,957061.56,0.12071687,3,2355.91,0.5786778926849365,0.82982516,0.0,0.013623124323424066,0.3229948878288269
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_O04.out.bam,1715315,207971,1715315.0,939893.56,0.57218313,0,794.38,0.1798679381608963,0.21358187,0.0,0.36047196018094807,0.8795744180679321
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_O05.out.bam,2689281,188853,2689281.0,982052.3,0.12628621,3,1492.24,0.4808802008628845,0.65677965,0.0,0.021137075169609283,0.3578149676322937
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_P01.out.bam,2451244,171035,2451244.0,980845.25,0.36740875,3,2783.04,0.8604220747947693,0.13113974,0.0,0.011401790058791057,0.28407835960388184
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_P03.out.bam,275196,29760,275196.0,971878.44,0.5628797,0,727.84,0.19477179646492004,0.31236392,0.0,0.5533397393883412,0.9175910949707031
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_P04.out.bam,2419115,233782,2419115.0,971919.7,0.0,3,1068.28,0.0,0.94061077,0.0,0.016619285963958574,0.2848433256149292
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_5_P05.out.bam,1068639,96542,1068639.0,971852.75,0.2368465,3,4348.28,0.9067102074623108,0.5690698,0.0,0.012313447740926499,0.3142867684364319
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_A02.out.bam,475327,35286,475327.0,884828.3,0.022200465,3,2646.83,0.16074572503566742,0.74173963,0.0,0.2854658048949883,0.4758129119873047
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_A03.out.bam,1654757,171625,1654757.0,953123.44,0.43978578,0,1005.07,0.47749531269073486,0.39693576,0.0,0.8782593567929778,0.9378767013549805
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_A04.out.bam,414987,24809,414987.0,985699.75,0.08704293,3,915.11,0.05814549699425697,0.7093466,0.0,0.17412207561060958,0.511268675327301
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_A05.out.bam,1307709,48604,1307709.0,933930.0,0.17634618,2,4730.12,0.9911888241767883,0.5111883,0.0,0.008849823134656307,0.19436442852020264
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_B01.out.bam,1300103,183150,1300103.0,972787.0,0.6442935,0,824.72,0.5857127904891968,0.16123165,0.0,0.7341457246174494,0.9866960644721985
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_B02.out.bam,1239253,147456,1239253.0,933857.44,0.63770354,0,751.45,0.5797628164291382,0.18432957,0.0,0.9306285084811114,0.9797753095626831
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_B03.out.bam,1884728,194726,1884728.0,973947.9,0.5252795,0,688.43,0.34570014476776123,0.277197,0.0,0.790981744034323,0.973710834980011
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_B04.out.bam,943488,153415,943488.0,985341.4,0.5921813,0,757.79,0.6185644268989563,0.25545207,0.0,0.8924715445600288,0.9858846068382263
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_B05.out.bam,1211456,212207,1211456.0,969592.7,0.58638537,0,695.29,0.6116788387298584,0.27027282,0.0,0.9349625292662901,0.9853383302688599
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_C01.out.bam,1117331,82228,1117331.0,950638.94,0.51326156,0,705.36,0.5471311211585999,0.28446603,0.0,0.9462508442329833,0.9518086910247803
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_C02.out.bam,493539,59088,493539.0,941931.4,0.5926253,3,991.1,0.19097492098808289,0.16560665,0.0,0.0756615053800481,0.35543614625930786
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_C03.out.bam,1186111,166262,1186111.0,931917.25,0.56805146,0,661.74,0.5362153649330139,0.19940816,0.0,0.7896997004360831,0.9594036340713501
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_C04.out.bam,323993,18567,323993.0,989449.56,0.27613413,3,3679.45,0.5272983312606812,0.088627696,0.0,0.030526790411559014,0.3236843943595886
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_C05.out.bam,957534,103453,957534.0,987431.3,0.56210697,0,826.67,0.25825831294059753,0.19499756,0.0,1.0,0.9786618947982788
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_D01.out.bam,1302409,144520,1302409.0,966253.94,0.6383555,0,878.35,0.5609352588653564,0.18169574,0.0,0.952604664359683,0.9837313890457153
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_D02.out.bam,1428011,132610,1428011.0,970971.3,0.54617965,0,750.13,0.46157777309417725,0.25893915,0.0,0.9201790550691192,0.9111432433128357
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_D03.out.bam,551738,97604,551738.0,1006680.5,0.2750463,3,988.29,0.24125127494335175,0.44965428,0.0,0.05722729231277927,0.3863256573677063
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_D04.out.bam,560288,31887,560288.0,939568.4,0.04441887,3,2294.46,0.3615861237049103,0.71758676,0.0,0.03264652472639577,0.3635271191596985
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_D05.out.bam,871249,207503,871249.0,985955.7,0.6263565,0,742.25,0.5497387051582336,0.20299432,0.0,0.8153507437055545,0.9894217848777771
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_E01.out.bam,1277772,127926,1277772.0,932698.94,0.5092636,0,941.31,0.6097269654273987,0.34365594,0.0,0.9200857778714479,0.939973771572113
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_E02.out.bam,966002,131332,966002.0,972055.75,0.48775557,0,620.68,0.49313458800315857,0.33925694,0.0,0.9440471694240727,0.9833564162254333
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_E03.out.bam,1419581,167421,1419581.0,973647.8,0.48519993,0,1507.66,0.5237897634506226,0.34118,0.0,0.8781241492522037,0.9555985927581787
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_E04.out.bam,438099,22537,438099.0,1000665.6,0.43519637,3,1937.64,0.14211390912532806,0.098844945,0.0,0.05032226432415661,0.36508530378341675
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_E05.out.bam,591505,21441,591505.0,952071.3,0.6847142,3,3107.08,0.46222904324531555,-0.074040465,0.0,0.05991801540443318,0.349246621131897
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_F01.out.bam,521935,28696,521935.0,931591.75,0.42496312,3,432.73,0.27905920147895813,0.25583783,0.0,0.07111890507826221,0.34946000576019287
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_F02.out.bam,963037,268890,963037.0,955416.75,0.60346997,0,731.54,0.5085711479187012,0.20155378,0.0,0.9682334003580326,0.9777153134346008
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_F03.out.bam,1516986,214269,1516986.0,949206.5,0.5224514,0,781.86,0.3863773047924042,0.32716745,0.0,0.6079091574473605,0.9831733107566833
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_F04.out.bam,1468796,156984,1468796.0,972918.4,0.6585864,0,834.4,0.45782679319381714,0.14703362,0.0,0.5929918428831347,0.9479461908340454
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_F05.out.bam,448240,21478,448240.0,977087.56,0.2711653,3,1802.41,0.522559404373169,0.19832239,0.0,0.027243436971323053,0.2994741201400757
onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_6_G01.out.bam,1194183,174414,1194183.0,957282.7,0.5454892,0,1397.42,0.4451272189617157,0.27128667,0.0,0.6613303423961169,0.9468085169792175
