"","CellID","initial_size_spliced","initial_size_unspliced","initial_size","n_counts","velocity_self_transition","louvain","root_cells","end_points","velocity_pseudotime","latent_time","S_score","G2M_score","phase","velocity_length","velocity_confidence","velocity_confidence_transition","Cell","singler","excluded"
"253","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_D05.out.bam",1146297,264115,1146297,1014205.7,0.33396786,0,0,0.543638946234417,0.959829747676849,0.978113472742024,0.0627453804016113,-0.364176761996639,"S",1261.28,0.811344087878782,0.0619260720908579,"1227_1_2_D05","MBC",FALSE
"254","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_D07.out.bam",1049226,42516,1049226,1004305.7,0.31119344,2,0,0.00134223329381468,0.381299376487732,0.337181013994203,-1.09939011714132,-1.1646849282153,"G1",4350.84,0.829598348243453,0.0032476994505675,"1227_1_2_D07","Undefined",TRUE
"255","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_E01.out.bam",1790074,104369,1790074,980845.9,0.3592472,2,0,0.000923428838114336,0.424093723297119,0.412997244327459,-0.69401418349416,-0.911759692269403,"G1",12046.16,0.68334433132831,0.0891015477736397,"1227_1_2_E01","Undefined",TRUE
"256","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_E02.out.bam",921962,65815,921962,994096.7,0.3552587,2,0,0.000626721379497849,0.427124559879303,0.420356021352433,-1.11084147679766,-0.812565358265026,"G1",12174.28,0.687588683014774,0.094783462322097,"1227_1_2_E02","PB",FALSE
"257","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_E03.out.bam",974655,46602,974655,985183.06,0.19552115,2,0,0.00125413697698586,0.368857800960541,0.349306837204484,-0.709478629153708,-1.12111246177742,"G1",4441.79,0.843629188822086,0.16061936184565,"1227_1_2_E03","PC",FALSE
"258","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_E06.out.bam",987652,132793,987652,967256.44,0.31308037,0,0,0.158735767256629,0.98183000087738,0.965167793786939,-0.282522333106867,-0.532588140384571,"G1",1231.63,0.82224242078079,0.105295440212561,"1227_1_2_E06","MBC",FALSE
"259","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_F01.out.bam",1410517,157706,1410517,989094.7,0.19967622,0,0,0.55547893656103,0.99169796705246,0.949358034881818,-0.279575534967276,-0.381825867644301,"G1",1323.87,0.86278867316726,0.221357333953142,"1227_1_2_F01","MBC",FALSE
"260","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_F02.out.bam",993424,99660,993424,982586.6,0.18248495,0,0,0.66895745105859,0.986592531204224,0.953788298452488,-0.233522202019707,-0.413734066110474,"G1",1347.45,0.833858019480369,0.185925340517964,"1227_1_2_F02","MBC",FALSE
"261","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_F07.out.bam",1465833,329119,1465833,998658.8,0.25674045,0,0,0.386919439538867,0.985519111156464,0.990584339561777,-0.167436575490894,-0.0619105687012544,"G1",1364.35,0.848516308237209,0.184850713722958,"1227_1_2_F07","MBC",FALSE
"262","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_G07.out.bam",2862137,234057,2862137,971558.56,0.24053816,0,0,0.511008296435386,0.99109011888504,0.931240577600433,-0.223910592949909,-0.692873073268581,"G1",1367.28,0.872101269332795,0.142495220504239,"1227_1_2_G07","MBC",FALSE
"263","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_H01.out.bam",2048761,252911,2048761,988423,0.26541513,0,0,0.408839817559719,0.979929089546204,0.94840832629267,-0.322969024934896,-0.600612441054336,"G1",1206.19,0.785546679628522,0.147140849971,"1227_1_2_H01","MBC",FALSE
"264","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_H03.out.bam",2282739,257499,2282739,976797.1,0.3581631,0,0,0.104724877319485,0.982691705226898,0.955455696914965,-0.170087973808365,-0.691674285751205,"G1",1305.65,0.797914219022615,-0.0270842476986659,"1227_1_2_H03","MBC",FALSE
"265","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_H05.out.bam",2294965,116637,2294965,981540.1,0.28955382,1,0,0.00117885239209512,0.32481575012207,0.290348067098204,-0.456897818842859,-1.05252322162594,"G1",4268.93,0.898170121341702,0.0764689879865736,"1227_1_2_H05","PC",FALSE
"266","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_H07.out.bam",725112,41997,725112,966374.56,0.36468744,2,0,0.000604344563056768,0.389913439750671,0.407950736657887,-0.491574659156161,-0.763939600270074,"G1",11576.28,0.761452382821353,0.0996613120691664,"1227_1_2_H07","PB",FALSE
"267","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_H08.out.bam",2177011,76613,2177011,963446.4,0.26317096,3,0,0.000162383364087908,0.0501326322555542,0.0317824176689831,1.4817069369415,2.34657341725117,"G2M",5410.26,0.688538295914422,0.138168586827787,"1227_1_2_H08","PB",FALSE
"268","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_I03.out.bam",1236653,102424,1236653,909556.7,0.3682977,2,0,0.00110227808891388,0.40240353345871,0.391576886870158,-0.948909638478206,-0.983800740284963,"G1",12288.36,0.524583167926667,0.0556494389379822,"1227_1_2_I03","PC",FALSE
"269","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_I05.out.bam",1232982,98812,1232982,981456.5,0.35991606,2,0,0.000910884683861628,0.394862353801727,0.386185834268866,-0.670726533717535,-1.22556695605183,"G1",12688.8,0.625547893193554,0.0961664749464816,"1227_1_2_I05","PC",FALSE
"270","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_I06.out.bam",1087230,106815,1087230,996242.9,0.36858594,0,0,0.393631494909765,0.981905579566956,0.934596994632288,-0.435579391905297,-0.331166941088599,"G1",1260.02,0.813039652143334,0.0354729793681117,"1227_1_2_I06","MBC",FALSE
"271","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_I07.out.bam",633009,38709,633009,981960.7,0.34557235,2,0,0.000680294723612376,0.455141603946686,0.43277067823246,-0.621899145263493,-0.810774799939749,"G1",10823.82,0.738984758544572,0.0642858166432748,"1227_1_2_I07","PB",FALSE
"272","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_I08.out.bam",1228855,119866,1228855,975079,0,2,0,0.00105901045608722,0.396306395530701,0.362228794120473,-0.56594517972557,-0.869749106802382,"G1",2040.94,0.351881614441561,0.58500972641581,"1227_1_2_I08","PB",FALSE
"273","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_J01.out.bam",1857797,112499,1857797,942263.3,0.34647247,2,0,0.000874328156759938,0.437877178192139,0.396480833327577,-0.86031327287489,-0.857804514481141,"G1",11563.75,0.688148208999594,0.0383580629767006,"1227_1_2_J01","PB",FALSE
"274","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_J02.out.bam",610319,122726,610319,995117.56,0.38301057,0,0,0.429696375778162,0.962661564350128,0.985869641754213,-0.210567674509259,-0.526907596072635,"G1",1232.05,0.84122228593548,0.00532343990917214,"1227_1_2_J02","MBC",FALSE
"275","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_J04.out.bam",1207413,66925,1207413,975000.8,0.41117325,2,0,0.00108888566366417,0.413928985595703,0.382521172988453,-0.644562061494808,-0.9130638365273,"G1",4480.99,0.659734471460973,-0.042554958372739,"1227_1_2_J04","PC",FALSE
"276","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_J05.out.bam",1647794,100240,1647794,995094.75,0.19686508,1,0,0.00107665126220929,0.330349981784821,0.249570860162681,-0.891912599391363,-1.36920278458982,"G1",4394.86,0.894578556929705,0.247131888048105,"1227_1_2_J05","PB",FALSE
"277","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_J08.out.bam",527673,80299,527673,893507.2,0.36688,2,0,0.00021998857499292,0.466712713241577,0.473350830805362,-0.624674019526478,-0.569478243750495,"G1",9375.37,0.716877461463038,0.103875672592816,"1227_1_2_J08","Undefined",TRUE
"278","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_K01.out.bam",939066,40122,939066,949024.4,0.10554445,0,0,0.780206914138856,0.835839092731476,0.924484381359319,-0.132728440785488,-0.0101848630217818,"G1",2440.43,0.652246493394075,0.277731354973944,"1227_1_2_K01","Undefined",TRUE
"279","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_K02.out.bam",2368644,87094,2368644,969258.06,0.3763058,3,0,9.07778306814916e-05,0.145748496055603,0.0137786059663018,2.4166366130612,1.26566035811966,"S",9086.66,0.841550379304168,0.0516519453204926,"1227_1_2_K02","PB",FALSE
"280","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_K03.out.bam",861984,60725,861984,996086.56,0.21883321,2,0,0.00121277585082061,0.390594661235809,0.359288302498297,-0.581058386735693,-1.12667415335372,"G1",4456.73,0.767753326477639,0.100550569220605,"1227_1_2_K03","PC",FALSE
"281","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_K05.out.bam",1245575,75634,1245575,967526.1,0.37457603,2,0,0.00111030302196032,0.411246597766876,0.380769692070789,-1.00008989616381,-0.821109275989704,"G1",4452.96,0.636952709121369,-0.0256873128410942,"1227_1_2_K05","PC",FALSE
"282","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_K07.out.bam",1957101,198579,1957101,987739.06,0.34390447,0,0,0.309079857708257,0.950403213500977,0.962731050392183,-0.427376867855672,-0.211516102584633,"G1",1197.62,0.806077548037863,0.0617662650530599,"1227_1_2_K07","MBC",FALSE
"283","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_L01.out.bam",2033545,410851,2033545,989329.5,0.39754614,0,0,0.246478411111795,0.966924786567688,0.997894108750558,-0.435959118908664,-0.653205390449043,"G1",1214.25,0.827702011999423,-0.0410713214505793,"1227_1_2_L01","Undefined",TRUE
"284","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_L02.out.bam",990314,43535,990314,987309.4,0.401073,2,0,0.000974395955722836,0.429203629493713,0.407012575693127,-0.777584995792861,-1.0497224990312,"G1",12321.71,0.687717395705208,-0.0041231827532259,"1227_1_2_L02","PC",FALSE
"285","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_L03.out.bam",711887,88027,711887,980610.4,0.3189822,0,0,0.422004724697103,0.964939057826996,0.948126420414398,-0.385341468901937,-0.63234362902942,"G1",1269.32,0.811874082227089,0.108231756463746,"1227_1_2_L03","MBC",FALSE
"286","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_L04.out.bam",1240595,86472,1240595,976613.3,0.34274572,2,0,0.000838968326598384,0.414873540401459,0.407064955436313,-0.598584357232952,-0.88132169160757,"G1",11974.21,0.703735985722351,0.0934488267407007,"1227_1_2_L04","PC",FALSE
"287","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_L07.out.bam",2491518,97029,2491518,975674.06,0.36601985,3,0,0.000203928007431373,0.187685310840607,0.0133109824355424,2.61543500511144,-0.538943637813533,"S",5435.93,0.682323078889458,0.0125979412342091,"1227_1_2_L07","PB",FALSE
"288","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_M02.out.bam",669421,40677,669421,984804.44,0.30784124,0,0,0.600039054892332,0.989757239818573,0.980051528042335,-0.0403703099509147,-0.402895642615653,"G1",1313.01,0.8384146420096,0.0907576785286845,"1227_1_2_M02","MBC",FALSE
"289","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_M04.out.bam",2245949,98021,2245949,978184.06,0.11357239,3,0,0.000425447007001664,0.225523233413696,0.0988019654925419,0.630374561424638,0.0305051958238756,"S",4685.07,0.825051710763377,0.335372310004638,"1227_1_2_M04","PB",FALSE
"290","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_M07.out.bam",1456036,259779,1456036,1003178.6,0.399219,0,0,0.290063034633906,0.970596611499786,0.985074179406404,-0.170854547589918,0.0150080193270434,"G2M",1220.87,0.852916138532016,-0.010122215290676,"1227_1_2_M07","MBC",FALSE
"291","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_M08.out.bam",1959642,106649,1959642,1002202.44,0.15905046,2,0,0.00122780500387171,0.383356273174286,0.361357935490848,-0.919671257204037,-0.912995010882884,"G1",4435.74,0.765167823231677,0.167038456605731,"1227_1_2_M08","PB",FALSE
"292","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_N03.out.bam",1884523,256022,1884523,999186.4,0.33722052,0,0,0.166525968416677,0.963707447052002,0.947596495804471,-0.389300929184343,-0.423638634638743,"G1",1231.95,0.786936039489035,0.0868165665752802,"1227_1_2_N03","MBC",FALSE
"293","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_N06.out.bam",1841453,131118,1841453,997713.7,0.27911437,0,0,0.131804435658637,0.989411294460297,0.935830074835919,-0.330485508354213,-0.333116704064447,"G1",1265.23,0.831825885497272,0.14544789589285,"1227_1_2_N06","Undefined",TRUE
"294","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_O03.out.bam",1318964,33242,1318964,914799.4,0.21892497,3,0,0.000256286523438283,0.0975245237350464,0.0446512525196246,1.63169078890695,1.55532349938745,"S",5627.52,0.744102244519326,0.188284451520297,"1227_1_2_O03","PB",FALSE
"295","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_O05.out.bam",1304820,91641,1304820,942471.44,0.1741558,3,0,0.000409993517473901,0.10849517583847,0.0665013776996256,1.69683770144664,2.21174426035838,"G2M",5537.28,0.777223554170576,0.226853352702176,"1227_1_2_O05","Undefined",TRUE
"296","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_O06.out.bam",1856932,199515,1856932,987882.7,0.257174,0,0,0.36082855279081,0.989465534687042,0.936360783403215,-0.334702149521946,-0.673951517407959,"G1",1319.81,0.855339131468456,0.183216217311833,"1227_1_2_O06","MBC",FALSE
"297","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_O07.out.bam",1050630,85459,1050630,979771.7,0.22777703,2,0,0.000770884124127206,0.348115205764771,0.371125010543925,1.17531921552575,-0.531256484985352,"S",4326.52,0.573722650647721,0.193597768940456,"1227_1_2_O07","PB",FALSE
"298","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_P01.out.bam",492134,19868,492134,1025772.5,0.32132342,2,0,0.000564448429782063,0.460679531097412,0.466221524860628,-0.596974075917017,-0.317582175538346,"G1",9685.42,0.698489412693326,0.126372144627704,"1227_1_2_P01","PC",FALSE
"299","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_P04.out.bam",1144456,89073,1144456,1002174.5,0.29400656,0,0,0.607156175746283,0.97777396440506,0.924077557435883,-0.135149253411437,-0.658211218612688,"G1",1512.41,0.811614297163353,0.10169016097904,"1227_1_2_P04","Undefined",TRUE
"300","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_P05.out.bam",1020060,60219,1020060,948678.4,0.22836159,2,0,0.00102819650734877,0.432749390602112,0.403288067348383,-0.60523651339936,-1.090081639655,"G1",2033.47,0.291738875730077,0.123219769737587,"1227_1_2_P05","PB",FALSE
"301","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_P07.out.bam",694676,33810,694676,976425.8,0.30084127,2,0,0.00116069741519587,0.349315404891968,0.317474884624069,-0.938809129944613,-0.769077300595808,"G1",4248.34,0.744843319417442,0.0849515344892753,"1227_1_2_P07","Undefined",TRUE
"302","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_2_P08.out.bam",1078093,138406,1078093,1015410.8,0.36812377,0,0,0.514072161087923,0.967656552791595,0.976775083490861,-0.188441366336019,-0.538893141188063,"G1",1238.43,0.819168263911075,0.00877622183010244,"1227_1_2_P08","MBC",FALSE
"303","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_A03.out.bam",881096,123204,881096,998572.6,0.4336669,0,0,0.369537817657258,0.96688312292099,0.99267480295804,-0.45461148163148,-0.17109276453654,"G1",1258.85,0.802339402458336,-0.0626030761078146,"1227_1_3_A03","MBC",FALSE
"304","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_D01.out.bam",1515910,38059,1515910,994306.7,0.23515339,3,0,0.000333449764982897,0.201925039291382,0.0506500082261737,1.81627712313547,0.524371924701038,"S",5483.96,0.747083594369573,0.21596520837667,"1227_1_3_D01","Undefined",TRUE
"305","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_D02.out.bam",2083631,236299,2083631,978946.1,0.18129012,0,0,0.0376632964057984,0.983919382095337,0.908738775488578,-0.387755069445607,-0.915397623315588,"G1",1389.06,0.84917952601064,0.26081528927787,"1227_1_3_D02","MBC",FALSE
"306","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_E01.out.bam",2293438,109900,2293438,968093.75,0.21395823,3,0,0.000369825132225595,0.183547079563141,0.0729282990037603,0.853843040211145,-0.909024835706831,"S",4586.53,0.71869163198592,0.22178297608962,"1227_1_3_E01","prePB",FALSE
"307","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_E02.out.bam",2374615,113530,2374615,975722.5,0.09296548,1,0,0.000826753456510373,0.232735693454742,0.194495594945219,-1.02005847975562,-0.599372460820653,"G1",4684.34,0.862244400400472,0.336872120971556,"1227_1_3_E02","Undefined",TRUE
"308","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_E03.out.bam",984478,187897,984478,978596.44,0.3640958,0,0,0.317143719207809,0.961084604263306,0.999212151071827,-0.332331764199662,-0.171005950425122,"G1",1247.68,0.816062835368682,0.00821229033298859,"1227_1_3_E03","MBC",FALSE
"309","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_H02.out.bam",843277,46907,843277,973697.25,0.24981129,2,0,0.00130161735756615,0.390056669712067,0.348243157375322,-0.931328643524527,-1.10889013930484,"G1",4404.36,0.796919547408346,0.0413942880825833,"1227_1_3_H02","PB",FALSE
"310","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_I01.out.bam",2032992,115893,2032992,973865.5,0.16414586,3,0,0.00057335031681023,0.181050479412079,0.150944029616853,0.826663280729466,-0.477282642244219,"S",4594.04,0.792263568614639,0.244003468738114,"1227_1_3_I01","prePB",FALSE
"311","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_I02.out.bam",1775731,113909,1775731,948601.5,0.25774127,1,0,0.0011623399398258,0.309076428413391,0.268572331603488,-1.02016606330872,-1.1665794439144,"G1",4328.46,0.876842471422751,0.109792656113455,"1227_1_3_I02","Undefined",TRUE
"312","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_J01.out.bam",2469694,428652,2469694,982955.5,0.09889564,0,0,0.0470170375157939,0.863860547542572,0.895518548903689,-0.142979046333594,-0.548649460560567,"G1",1732.31,0.729318189459955,0.323470019514681,"1227_1_3_J01","prePB",FALSE
"313","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_J02.out.bam",2042499,84830,2042499,941563.94,0.20931897,1,0,0.00119864621541476,0.319925248622894,0.248852825198242,-0.761941904686765,-1.39489747468416,"G1",4375.81,0.889924917517688,0.223497242714444,"1227_1_3_J02","PB",FALSE
"314","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_K01.out.bam",751582,52641,751582,987546.1,0.35826588,2,0,0.000658329927242468,0.424289226531982,0.424925620759946,-0.653031697879268,-0.770519485344758,"G1",12194.6,0.759594047980708,0.0750684174041837,"1227_1_3_K01","PC",FALSE
"315","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_L01.out.bam",2013561,324147,2013561,992723,0.40329492,0,0,0.172849618929813,0.986883044242859,0.967085060345016,-0.196182075551521,-0.341914079425571,"G1",1231.69,0.805608724684185,-0.0726727664421834,"1227_1_3_L01","MBC",FALSE
"316","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_L02.out.bam",1057577,30347,1057577,934051.9,0.0882898,3,0,0.000529556644982191,0.157738745212555,0.0940433636086876,0.150054849988242,2.3248599817087,"G2M",4837.54,0.7672845819761,0.327476734769485,"1227_1_3_L02","PB",FALSE
"317","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_N02.out.bam",569531,48425,569531,983090.7,0.35635123,0,0,0.0335274550638124,0.972690939903259,0.923700803954073,-0.386591687409774,-0.718465189568631,"G1",1337.03,0.801012507803475,0.0681955959438276,"1227_1_3_N02","MBC",FALSE
"318","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_P01.out.bam",215066,21101,215066,1006891.56,0.28160676,0,0,0.597477647722041,0.988067984580994,0.970167904694599,0.0909143653601707,-0.36443392199439,"S",1208.59,0.834376699272614,0.133647650685701,"1227_1_3_P01","MBC",FALSE
"319","onefilepercell_JR1227_1_1_A05_and_others_LBT7E:JR1227_1_3_P02.out.bam",1368481,184732,1368481,1001900.1,0.2631641,0,0,0.359152128501675,0.988987624645233,0.957468608515315,-0.480854044829723,-0.389007179801529,"G1",1259.23,0.837313017343182,0.164607737981259,"1227_1_3_P02","Undefined",TRUE
"320","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_1_A12.out.bam",388082,33559,388082,993953.75,0.30974752,0,0,0.80710980962835,0.964708507061005,0.930803538717735,-0.131036470247352,-0.220481092221028,"G1",1442.37,0.910456728482228,0.0854714686171885,"1284_1_1_A12","MBC",FALSE
"321","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_1_D04.out.bam",248480,44070,248480,964866.56,0.36882097,0,0,0.990859652836601,0.976774156093597,0.958313168799046,-0.223306084356978,-0.183159136020385,"G1",1467.24,0.858823427273,-0.0159784900683098,"1284_1_1_D04","MBC",FALSE
"322","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_1_E04.out.bam",236627,18178,236627,971234,0.27001908,0,0,0.798594235802608,0.973287582397461,0.938105611452179,-0.0984392606295072,-0.42949792012438,"G1",1312.62,0.911250537095097,0.178023407506736,"1284_1_1_E04","MBC",FALSE
"323","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_1_F09.out.bam",897424,110053,897424,974222.7,0.29196647,0,0,0.896359139882542,0.983009517192841,0.936223377965061,0.105320292252761,-0.402670950771452,"S",1336.89,0.900443335260764,0.109843349022138,"1284_1_1_F09","MBC",FALSE
"324","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_1_H07.out.bam",2200191,113251,2200191,948808.9,0.3626589,2,0,0.000192870310614083,0.437690556049347,0.461418935030525,-0.351717320732448,-0.667469658507957,"G1",10179.61,0.808660183627554,0.102625197274575,"1284_1_1_H07","PB",FALSE
"325","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_1_K08.out.bam",1603668,184807,1603668,952423.25,0.4003245,0,0,1,0.986699342727661,0.937592112517313,-0.586686864744461,-0.136786580300546,"G1",1337.62,0.896576523253932,-0.0793531410220259,"1284_1_1_K08","MBC",FALSE
"326","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_1_K12.out.bam",338202,30604,338202,983839.06,0.3867953,0,0,1,1,0.937046366368486,0.258630916825106,-0.364425808083904,"S",1423.86,0.906647879613977,-0.0665803861411105,"1284_1_1_K12","Undefined",TRUE
"327","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_2_A02.out.bam",1562057,215919,1562057,940400.2,0.27194738,0,0,0.776275218643591,0.972982704639435,0.926836984106746,-0.0314308633772425,-0.0879981623039589,"G1",1359.4,0.82082343750336,0.115807423048878,"1284_1_2_A02","MBC",FALSE
"328","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_2_O04.out.bam",549047,58803,549047,961781.56,0.037355006,2,0,0.000411922934563461,0.454466640949249,0.450940993228672,-0.415702449358427,-0.679957197378347,"G1",2042.29,0.272618105438495,0.355468664943906,"1284_1_2_O04","PB",FALSE
"329","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_3_A04.out.bam",1367913,149551,1367913,955290.8,0.25273252,0,0,0.769172476042625,0.971809267997742,0.929216614870803,-0.413414798547392,-0.3486188504073,"G1",1294.35,0.901820384046646,0.159212678497284,"1284_1_3_A04","MBC",FALSE
"330","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_3_B12.out.bam",1685367,168366,1685367,946114.6,0.262597,0,0,0.621444012076575,0.958700060844421,0.929647438909366,-0.0521557645255507,-0.513988681097288,"G1",1394.74,0.89807711519881,0.108245071892255,"1284_1_3_B12","Undefined",TRUE
"331","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_3_E08.out.bam",1391901,202156,1391901,979118.75,0.24789977,0,0,0.186424055984883,0.9727583527565,0.897365886471465,-0.532330071686901,-0.405537960336015,"G1",1356.72,0.831625711274142,0.15099926595701,"1284_1_3_E08","Undefined",TRUE
"332","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_3_G04.out.bam",1602559,201009,1602559,971839.25,0.3620253,0,0,0.888598144508031,0.992258071899414,0.924247896142921,0.0768036893378931,-0.238982251313356,"S",1305.86,0.885428381768684,0.0280457965074878,"1284_1_3_G04","MBC",FALSE
"333","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_3_G07.out.bam",1228746,161714,1228746,967911.94,0.31175578,0,0,0.913832205071882,0.992979466915131,0.943984553781149,-0.313610817496992,-0.438940568281724,"G1",1272.46,0.882731539852578,0.0618236465585112,"1284_1_3_G07","Undefined",TRUE
"334","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_3_H04.out.bam",835216,114429,835216,974085.1,0.30692935,0,0,0.909185953252289,0.994001567363739,0.938949620591035,-0.18996539339174,0.049599653106552,"G2M",1250.86,0.877363672827962,0.0666123791879874,"1284_1_3_H04","MBC",FALSE
"335","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_3_I02.out.bam",1124783,244205,1124783,942290.3,0.35663122,0,0,1,0.9942666888237,0.929761497552166,-0.343603408057554,-0.420677132434673,"G1",1301.09,0.895580101604151,0.00185215865245476,"1284_1_3_I02","MBC",FALSE
"336","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_3_I07.out.bam",1299986,233533,1299986,953796.56,0.24958965,0,0,0.799731829640871,0.971097707748413,0.9551863613404,-0.258500932889639,-0.377145880621833,"G1",1419.84,0.914085819006231,0.171744758449069,"1284_1_3_I07","prePB",FALSE
"337","onefilepercell_JR1284_1_1_A12_and_others_O2FQT:JR1284_1_3_K02.out.bam",887336,116635,887336,964798.56,0.29389513,0,0,0.880552221592774,0.990273594856262,0.94278370557561,-0.221067608638751,-0.565784681165541,"G1",1325.43,0.891342201782634,0.0983248713361582,"1284_1_3_K02","MBC",FALSE
